0	0	0	1	1	1
Aqr	0.38047847	8.787884	8.520637	9.175409	0.6586129	9.057521
LOC366524	9.179661	9.509718	9.430673	9.528826	9.358177	9.380442
Tdp1	7.789135	8.158736	7.863038	7.9997044	8.095522	8.018883
Postn	4.096439	3.6271486	4.827258	5.312631	4.382196	4.1765676
Vps4a	9.995881	9.85523	10.002365	9.782177	9.7909355	9.892164
RGD1311907	8.106867	8.277482	8.1382475	7.9212003	7.69273	7.7809334
Amid	6.747288	6.834133	6.449341	6.428111	6.944155	6.80466
Gp1bb	9.052884	9.164412	9.201382	9.512672	9.287784	9.122491
RGD1305958	10.070836	10.292434	10.099304	10.39292	10.417621	10.336335
RGD1308373	7.660328	7.51805	7.156139	7.3331685	7.4922953	7.0971856
Ankrd10	10.332541	10.477427	9.781645	10.605482	10.977064	10.904066
RGD1311249	0.38047847	9.49421	9.799957	9.625915	0.6586129	9.504585
RGD1308290	6.76729	6.1595845	6.3505487	7.5879126	7.250483	7.715144
LOC313535	8.434975	8.709213	8.371314	8.427931	8.392974	8.511302
Acat1	10.086746	10.037539	10.162469	9.857668	9.851341	10.285002
Ilf3	8.26429	8.595652	8.036018	8.731645	8.650335	8.499694
Vps16	7.1405206	7.032612	7.204067	7.292159	7.2366967	7.401844
Alg2	10.24287	9.864357	10.191311	9.847814	9.82362	9.929685
RGD1564596	13.648175	13.698294	14.152707	14.036625	14.074255	14.140816
Phpt1	11.643746	11.661943	11.735291	11.528407	11.189605	11.25578
Gtf2ird1	8.599177	8.811042	8.519888	8.473642	8.295269	8.375676
Brd3	6.9432535	6.635024	6.690475	6.7874775	6.5758123	6.707878
Acat2	10.080491	10.206424	10.265198	10.064371	10.4271755	10.1452465
Ednra	7.423249	7.81909	7.299846	7.232868	7.7049546	7.3160233
RGD1563438	13.216376	12.972218	13.133763	13.123903	12.774254	13.112426
Stard7	0.38047847	0.08420816	11.653503	11.819885	11.730851	11.579942
Slc17a5	11.87359	11.74258	12.04691	11.814645	11.493318	11.513152
Ankrd52	10.022395	9.925711	10.0714	9.794598	9.794829	10.0555315
Spic	4.135119	3.7490273	3.320448	3.7764864	3.618613	3.448947
Cldn11	6.628324	6.2803545	5.8030634	9.084212	8.257501	7.0234613
Tor1aip2	9.569621	9.835426	9.663987	9.809589	9.946589	9.81636
Gmppa	10.195509	10.706575	10.525711	10.431459	9.994598	10.38128
Acp6	9.7895975	9.74151	9.890992	9.735465	9.675276	9.574724
Gprc5b	7.1547737	6.9877157	6.8619323	7.563508	7.5474787	6.648174
Clk4	10.944423	11.1575165	10.922294	11.025938	10.98843	10.851956
RGD1305162	10.105728	10.289446	10.189867	10.435444	10.059125	9.793518
Cln8	8.1182995	7.982353	8.084232	8.159881	8.12495	8.200185
Sfrs14	8.873316	8.91692	8.587594	8.84152	8.822638	8.858665
LOC363153	3.8939404	3.3356776	3.0018177	2.9316163	3.2813637	2.8758242
Dmap1	9.42445	9.335548	9.385968	9.517826	9.231685	9.20873
Eiih	9.405724	9.624856	9.055128	9.259175	8.718752	9.32974
Laptm5	8.6314	7.7226253	8.060273	7.7387414	8.562712	8.386049
B3gat1	8.2041645	8.781595	8.0326605	8.446447	8.838038	8.345354
RGD1309036	5.065279	5.067665	4.327516	4.316656	4.7464056	4.8873124
Hint3	9.637763	9.444471	9.773825	9.064715	9.612009	9.588912
RGD1308396	8.497503	8.765284	8.622894	8.652485	0.6586129	8.842551
