0	0	0	1	1	1
Ndufa8	12.701754	12.758972	12.669992	12.543242	12.573588	12.491313
RGD1564237	4.224206	4.6509514	4.5836964	4.9039955	4.5135937	4.790587
Hiat1	11.259371	11.685136	11.053549	11.780514	11.274028	11.668121
RGD1304721	8.806841	8.710615	8.732262	8.72233	8.58049	8.758894
Tnfsf13	9.593442	10.044482	9.216626	10.255142	9.740863	10.091638
RGD1564930	11.206581	11.25578	10.851927	11.694427	11.734375	11.615044
Oxnad1	9.320007	9.790912	9.273172	9.402265	8.86143	9.443193
Edf1	10.068786	9.81636	10.036655	9.712059	9.439314	9.652024
Abhd14b	12.778473	12.675723	12.914937	11.740836	12.160978	0.38047847
RGD1560152	9.829524	9.688876	9.826262	9.691854	9.519996	9.824244
RGD735175	11.431519	11.432842	11.541627	11.749009	11.423454	11.645265
Tacstd2	8.838363	8.3575115	8.546182	8.401334	6.3639264	7.971275
Commd10	9.770666	9.882915	9.815686	9.860276	9.8447	9.783685
Col4a5	11.780633	11.827079	11.602255	11.910859	11.843018	11.967818
Mrpl50	8.792817	8.279771	8.204758	8.420568	8.102798	8.289743
Gtl6	9.3745775	9.806558	9.073379	9.651804	9.136453	9.355715
Zc3hc1	8.75327	8.751136	8.492748	8.568571	8.506193	8.573303
Nnt_mapped	12.459543	12.510554	12.233002	12.044772	11.949809	12.120953
LOC500877	10.329483	10.54392	10.092248	10.380333	10.281274	10.210035
Rhoc	12.004801	12.132512	11.97565	11.750667	11.778984	11.797572
Ak3l1	13.388627	13.803137	13.127854	13.792186	12.826591	13.276605
Tubb2	13.159732	13.2697735	13.274596	13.813758	13.835796	0.38047847
RGD1307672	9.511001	9.309475	9.164248	9.575139	9.197508	9.597969
Chordc1	10.510726	10.247981	10.282388	10.457054	9.761595	10.36737
Kars	9.96657	9.854561	9.8956585	9.548842	9.597969	9.68241
Bcl2l13	8.06817	8.397985	8.478148	8.458231	8.962365	8.729862
Ppil3	8.962365	9.033952	9.060497	8.861091	8.724106	9.115824
Pex5	10.38128	10.632436	10.499367	10.03735	10.232666	10.3844385
Triobp	10.545576	10.573251	10.598197	10.257323	10.457221	10.2656145
Cept1	10.500101	10.578296	10.475763	11.072765	10.9231825	10.872527
RGD1306819	8.365792	8.615718	8.315801	8.923472	8.785093	8.882437
RGD1565814	10.212933	9.660448	9.7797	9.799145	9.362798	9.808512
Anapc4	10.101471	9.846031	9.659428	10.137951	9.977407	10.0555315
Wbp11	8.795636	8.539778	8.575389	9.27735	8.682843	8.939771
RGD1305721	10.01086	10.563116	9.853979	10.239732	9.627467	9.809794
Za20d3	11.922546	12.088973	11.807245	12.312512	11.81828	12.100423
Dpy19l1	9.147081	9.204136	9.040284	9.232236	9.272453	9.342076
Chn2	8.853713	8.95616	8.804433	8.823334	8.646479	8.773807
Ulk2	7.806439	7.8263535	7.7888474	8.295388	7.462478	8.186777
Slc25a30	12.855927	12.798375	12.965375	12.962458	12.580338	12.864337
Med25	11.174811	11.1427	11.180197	10.810667	11.029306	10.721977
Man1a	8.083049	8.169983	7.9558244	8.388622	7.664144	8.516431
Arcn1	9.392096	9.275676	9.450777	9.502415	9.271176	9.487137
Gclc	14.580121	14.297666	14.5566225	14.442359	14.167459	14.712448
Fbxo9	11.631563	11.868109	11.642876	11.56532	11.201791	11.763905
Sirt7	10.450825	10.276774	10.213856	10.376458	10.025822	10.234117
Ercc1	8.4135895	8.434229	8.412383	8.47439	8.247256	8.709914
Sostdc1	12.664889	12.686877	12.591981	11.747359	11.443527	12.481592
Papss1	11.992433	12.170586	11.951426	11.143745	11.574134	11.712003
Lyplal1	10.982696	10.820301	10.784366	11.323814	10.10501	11.1924095
Rom1	6.5573945	6.460539	6.648619	6.576567	6.375629	6.439235
Mgll	13.803137	13.079245	13.559585	14.15393	14.391422	14.20905
Plod2	10.614235	10.55733	10.631939	10.172196	9.331025	10.247227
Mtpn	11.760561	11.998643	12.000495	11.731089	11.600244	11.868109
Tjp1	10.904066	10.979546	10.983975	11.115166	11.155237	11.1427
RGD1564804	8.97675	8.915545	8.885757	8.955838	8.814545	8.938335
LOC361420	0.38047847	8.0399685	8.037711	8.183907	8.0896845	7.997674
Hmg20b	10.320433	10.4372015	10.439555	9.669306	9.858521	9.850633
Egfl3	8.153079	8.469738	8.449401	8.368411	8.556604	8.548593
Ppap2c	11.252141	11.459709	11.667305	11.878921	11.828876	12.0689335
