st_gene_id,gene_id,gene_symbol,fpkm_ato1,fpkm_ato2,fpkm_ato3,fpkm_db1,fpkm_db2,fpkm_db3,tpm_ato1,tpm_ato2,tpm_ato3,tpm_db1,tpm_db2,tpm_db3,read_count_ato1,read_count_ato2,read_count_ato3,read_count_db1,read_count_db2,read_count_db3,average_fpkm_ato10,average_fpkm_db,average_tpm_ato10,average_tpm_db,average_read_count_ato10,average_read_count_db
G10090_415,23934,Ly6h,0,0.09,0,0,0,0.11,0,0.15,0,0,0,0.18,0,1,0,0,0,1,0.03,0.036666667,0.05,0.06,0.333333333,0.333333333
G10090_5473,105242851,Gm38947,7.69,6.04,3.81,3.24,5,4.49,11.08,9.94,6.19,5.63,8.28,7.51,278.91,219.47,123.9,105.17,141.39,138.06,5.846666667,4.243333333,9.07,7.14,207.4266667,128.2066667
G10090_10380,100503670,Rpl5,609.48,540.54,469.94,395.64,431.43,417.01,877.92,890.37,764.46,688.54,713.97,698.52,10868.28,9378.81,7333.29,6229.73,6041.17,6258.12,539.9866667,414.6933333,844.25,700.3433333,9193.46,6176.34
G10090_7320,320816,Ankrd16,6.25,9.06,6.99,5.55,6.94,5.76,9,14.93,11.37,9.66,11.48,9.65,203,293,203,164,176,158,7.433333333,6.083333333,11.76666667,10.26333333,233,166
G10090_25265,106957,Slc39a6,5.88,3.97,2.58,3.01,2.45,2.16,8.47,6.54,4.19,5.23,4.05,3.62,320,217,126,147,104,100,4.143333333,2.54,6.4,4.3,221,117
G10090_13743,20646,Snrpn,7.66,10.1,11.87,12.7,13.5,15.75,11.03,16.64,19.32,22.1,22.33,26.38,203.33,268.88,282.77,301.64,279.18,354.58,9.876666667,13.98333333,15.66333333,23.60333333,251.66,311.8
G10090_9039,17096,Lyn,54.86,15.97,8.79,6.84,8.27,7.53,79.03,26.31,14.3,11.91,13.68,12.61,2244.98,659,335,261,268,278,26.54,7.546666667,39.88,12.73333333,1079.66,269
G10090_13766,108168367,LOC108168367,0,0,0,0.24,0,0.25,0,0,0,0.43,0,0.42,0,0,0,1.19,0,1.17,0,0.163333333,0,0.283333333,0,0.786666667
G10090_1998,13527,Dtna,1.1,1.56,1.39,0.9,1.87,1.52,1.59,2.57,2.25,1.56,3.09,2.54,70,104,88,70,122,102,1.35,1.43,2.136666667,2.396666667,87.33333333,98
G10090_6758,13356,Dgcr2,16.06,18.99,20.83,21.86,19.88,21.97,23.13,31.28,33.89,38.05,32.9,36.79,920,1092,1072,1124,888,1069,18.62666667,21.23666667,29.43333333,35.91333333,1028,1027
G10090_2049,320633,Zbtb26,0.52,1.04,0.66,1.04,1.29,1.1,0.75,1.71,1.07,1.82,2.13,1.85,39,78,44,70,75,70,0.74,1.143333333,1.176666667,1.933333333,53.66666667,71.66666667
G10090_25096,20521,Slc22a12,146.74,263.48,283.14,232.34,349.19,344.15,211.36,434,460.59,404.34,577.88,576.47,4507,8113,7802,6389,8356,8966,231.12,308.56,368.65,519.5633333,6807.333333,7903.666667
G10090_3839,66222,Serpinb1a,40.99,34.2,13.83,10.24,14.96,9.51,59.05,56.33,22.5,17.82,24.76,15.93,996,813,307,229,287,208,29.67333333,11.57,45.96,19.50333333,705.3333333,241.3333333
G10090_10300,102339,Cog4,21.67,24.66,24.81,27.43,26.28,27.25,31.21,40.62,40.36,47.73,43.49,45.64,823,936,845,934,778,877,23.71333333,26.98666667,37.39666667,45.62,868,863
G10090_17172,269800,Zfp384,18.35,16.09,14.51,14.01,15.18,15.36,26.43,26.5,23.61,24.39,25.13,25.74,721,631,543,515,463,532,16.31666667,14.85,25.51333333,25.08666667,631.6666667,503.3333333
G10090_154,329165,Abi2,5.97,5.19,4.26,4.93,5.57,5.7,8.6,8.55,6.93,8.57,9.23,9.55,444,415,310,375,364,391,5.14,5.4,8.026666667,9.116666667,389.6666667,376.6666667
G10090_36,18174,Slc11a2,17.25,18.74,21.75,15.65,17.34,23.21,24.85,30.87,35.38,27.23,28.69,38.87,864,907,986,683,685,971,19.24666667,18.73333333,30.36666667,31.59666667,919,779.6666667
G10090_8841,105246572,Gm41844,9.71,4.9,6.06,11.31,7.9,7.1,13.98,8.07,9.85,19.68,13.08,11.89,208.27,105.29,116.38,216.62,132.02,128.9,6.89,8.77,10.63333333,14.88333333,143.3133333,159.18
G10090_25915,76498,Paqr4,3.39,2.43,1.58,1.16,1.63,1.25,4.89,4.01,2.57,2.01,2.7,2.1,114.23,78.63,46,32,43.77,35.74,2.466666667,1.346666667,3.823333333,2.27,79.62,37.17
G10090_6180,74718,Snx16,2.5,5.52,3.34,5.31,4.72,4.45,3.61,9.08,5.43,9.24,7.82,7.45,91,201,98,173,133,137,3.786666667,4.826666667,6.04,8.17,130,147.6666667
G10090_5748,224170,Dzip3,1.04,0.95,0.6,1.28,1.25,0.88,1.5,1.57,0.98,2.22,2.07,1.48,79,71,45,91,72,59,0.863333333,1.136666667,1.35,1.923333333,65,74
G10090_8152,101943,Sf3b3,20.99,17.28,16.66,14.64,15.23,14.72,30.23,28.47,27.1,25.49,25.2,24.65,1271,1049,905,799,717,756,18.31,14.86333333,28.6,25.11333333,1075,757.3333333
G10090_17509,78323,Fam219b,4.93,6.55,6.14,4.26,6.12,6.18,7.1,10.78,9.99,7.41,10.13,10.36,209,277,232,160,201,223,5.873333333,5.52,9.29,9.3,239.3333333,194.6666667
G10090_2904,56358,Copz2,33.95,21.66,31.61,34.97,36.5,40.05,48.9,35.68,51.43,60.86,60.41,67.09,387,246,321,353,323,384,29.07333333,37.17333333,45.33666667,62.78666667,318,353.3333333
G10090_30766,243653,Clec1a,1.67,0.95,1.65,1.43,2.44,1.91,2.41,1.57,2.69,2.49,4.03,3.21,75,40,61,54,79,72,1.423333333,1.926666667,2.223333333,3.243333333,58.66666667,68.33333333
G10090_17239,74998,Rab11fip2,2.85,4.16,4.08,4.46,4.98,4.67,4.11,6.85,6.64,7.76,8.23,7.82,214,315,276,303,293,293,3.696666667,4.703333333,5.866666667,7.936666667,268.3333333,296.3333333
G10090_8462,12894,Cpt1a,100.63,115.03,152.29,123.22,179.41,112.46,144.96,189.48,247.73,214.45,296.9,188.38,6037,6950,8253,6688,8429,5763,122.65,138.3633333,194.0566667,233.2433333,7080,6960
G10090_32595,12560,Cdh3,8.87,9.38,4.14,2.32,4.91,2.53,12.78,15.45,6.74,4.04,8.12,4.24,503,534,211,118,217,122,7.463333333,3.253333333,11.65666667,5.466666667,416,152.3333333
G10090_1922,239546,Zfp647,0.88,0.73,1.44,0.63,0.61,0.71,1.27,1.2,2.35,1.1,1.02,1.18,27,22,39,18,15,18,1.016666667,0.65,1.606666667,1.1,29.33333333,17
G10090_23518,107328,Trpt1,5.55,6.06,8.46,6.77,11.82,9.4,7.99,9.98,13.76,11.78,19.55,15.75,76,87,109,85,131,114,6.69,9.33,10.57666667,15.69333333,90.66666667,110
G10090_4874,83383,Tfap4,1.54,2.42,1.88,1.27,1.97,1.9,2.21,3.99,3.05,2.2,3.26,3.18,46,74,51,34,46,48,1.946666667,1.713333333,3.083333333,2.88,57,42.66666667
G10090_14417,52076,Tmem38b,20.24,10.86,10.67,15.26,11.84,14.88,29.15,17.89,17.36,26.55,19.59,24.92,799,430,379,541,365,499,13.92333333,13.99333333,21.46666667,23.68666667,536,468.3333333
G10090_10253,26754,Cops5,41.1,44.23,44.87,38.91,43.98,41.57,59.21,72.86,72.99,67.72,72.78,69.64,928,1019,923,801,786,808,43.4,41.48666667,68.35333333,70.04666667,956.6666667,798.3333333
G10090_13001,235293,Sc5d,10.24,15.18,14.41,11.63,15.39,15.48,14.76,25.01,23.44,20.25,25.48,25.92,395,548,484,439,469,531,13.27666667,14.16666667,21.07,23.88333333,475.6666667,479.6666667
G10090_3319,12268,C4b,20.16,30.65,16.08,4.92,6.75,3.55,29.04,50.49,26.16,8.56,11.16,5.94,1542.28,2357.01,1106.72,338.35,402.87,230.86,22.29666667,5.073333333,35.23,8.553333333,1668.67,324.0266667
G10090_11312,11906,Zfhx3,2.16,1.14,0.64,0.7,0.98,0.65,3.12,1.89,1.04,1.23,1.63,1.09,414,218,110,121,147,108,1.313333333,0.776666667,2.016666667,1.316666667,247.3333333,125.3333333
G10090_12919,330812,Rnf150,0.84,0.34,0.1,0.18,0.29,0.16,1.21,0.57,0.17,0.32,0.49,0.27,117,48,13,23,32,19,0.426666667,0.21,0.65,0.36,59.33333333,24.66666667
G10090_1201,72308,Brf1,15.29,13.85,11.05,10.67,12.82,11.62,22.02,22.81,17.97,18.56,21.22,19.46,747,792,595,553,551,571,13.39666667,11.70333333,20.93333333,19.74666667,711.3333333,558.3333333
G10090_3734,15061,Ifi44l,0,0,0.2,0.2,0,0,0,0,0.33,0.35,0,0,0,0,3,3,0,0,0.066666667,0.066666667,0.11,0.116666667,1,1
G10090_4425,208748,Prrg3,0.66,0.41,0.09,0.11,0.08,0.21,0.96,0.68,0.15,0.18,0.13,0.36,56,35,7,8,5,16,0.386666667,0.133333333,0.596666667,0.223333333,32.66666667,9.666666667
G10090_10093,67057,Yaf2,15.22,14.08,13.84,15.22,14.72,15.45,21.93,23.19,22.52,26.49,24.36,25.88,466,432,380,417,351,401,14.38,15.13,22.54666667,25.57666667,426,389.6666667
G10090_2657,108017,Fxyd4,49.41,50.27,46.86,55.92,58.47,90.29,71.17,82.8,76.23,97.31,96.76,151.24,349,363,296,338,309,513,48.84666667,68.22666667,76.73333333,115.1033333,336,386.6666667
G10090_23255,94245,Dtnbp1,81.87,77.2,92.79,69.57,99.29,92.16,117.93,127.16,150.95,121.07,164.32,154.38,1388,1300,1402,1049,1307,1315,83.95333333,87.00666667,132.0133333,146.59,1363.333333,1223.666667
G10090_9727,241770,Rims4,0,0,0,0.01,0,0,0,0,0,0.03,0,0,0,0,0,1,0,0,0,0.003333333,0,0.01,0,0.333333333
G10090_24503,14401,Gabrb2,0,0.04,0,0,0.01,0,0,0.06,0,0,0.02,0,0,4,0,0,1,0,0.013333333,0.003333333,0.02,0.006666667,1.333333333,0.333333333
G10090_5947,69957,Cdc16,22.46,18.3,24.05,22.23,23.57,23.35,32.35,30.14,39.12,38.69,39.01,39.11,692,562,663,611,565,608,21.60333333,23.05,33.87,38.93666667,639,594.6666667
G10090_209,13589,Mapre1,19.96,17.16,13.07,12.8,12.72,12.53,28.75,28.27,21.26,22.27,21.05,21,2090,1806.03,1231,1205,1039,1117,16.73,12.68333333,26.09333333,21.44,1709.01,1120.333333
G10090_19927,16508,Kcnd2,0.06,0.02,0,0,0.04,0.06,0.09,0.03,0,0,0.07,0.09,4,1,0,0,2,3,0.026666667,0.033333333,0.04,0.053333333,1.666666667,1.666666667
G10090_13487,381560,Xkr8,1.55,1.31,1.19,1.01,1.58,1.24,2.23,2.15,1.94,1.76,2.61,2.08,59,52,64,50,50,63,1.35,1.276666667,2.106666667,2.15,58.33333333,54.33333333
G10090_15374,75104,Mmd2,0.28,0.28,0.31,0.69,0.53,0.29,0.4,0.46,0.5,1.2,0.87,0.48,8,8,8,18,12,7,0.29,0.503333333,0.453333333,0.85,8,12.33333333
G10090_30013,52639,Wipi1,18.99,12.31,16.83,12.74,14.62,18.73,27.35,20.28,27.38,22.17,24.2,31.37,462,300,367,277,277,386,16.04333333,15.36333333,25.00333333,25.91333333,376.3333333,313.3333333
G10090_26804,170638,Hpcal4,1.17,1.85,1.3,0.51,1.46,0.61,1.69,3.05,2.12,0.89,2.42,1.02,77,122,77,30,75,34,1.44,0.86,2.286666667,1.443333333,92,46.33333333
G10090_15680,68498,Tspan11,0.27,0.05,0.04,0.02,0,0.06,0.39,0.08,0.06,0.03,0,0.11,16,3,2,1,0,1,0.12,0.026666667,0.176666667,0.046666667,7,0.666666667
G10090_19505,233801,Acsm4,0.03,0,0,0,0,0,0.05,0,0,0,0,0,1,0,0,0,0,0,0.01,0,0.016666667,0,0.333333333,0
G10090_29834,93746,Gprc5d,0.12,0.29,0.07,0.07,0,0.21,0.17,0.47,0.11,0.11,0,0.35,2,5,1,1,0,3,0.16,0.093333333,0.25,0.153333333,2.666666667,1.333333333
G10090_1271,637079,Iqcn,0.14,0.11,0.13,0.42,0.32,0.27,0.2,0.18,0.22,0.73,0.53,0.45,20,16,18,56,37,33,0.126666667,0.336666667,0.2,0.57,18,42
G10090_10351,104443,Npffr2,0,0,0,0,0,0.05,0,0,0,0,0,0.09,0,0,0,0,0,1,0,0.016666667,0,0.03,0,0.333333333
G10090_15155,112422,Zfp979,0,0.28,0.28,0.4,0.28,0.18,0,0.46,0.45,0.7,0.46,0.31,0,9,8,11.57,7,5,0.186666667,0.286666667,0.303333333,0.49,5.666666667,7.856666667
G10090_10813,69048,Slc30a5,20.87,26.58,27.14,26.83,27.88,28.09,30.06,43.79,44.15,46.7,46.14,47.05,924,1180,1079,1066,961,1057,24.86333333,27.6,39.33333333,46.63,1061,1028
G10090_4303,72147,Zbtb46,2.62,2.29,1.73,2.44,2.54,1.68,3.77,3.78,2.82,4.24,4.21,2.81,160,142,102,141,131,98,2.213333333,2.22,3.456666667,3.753333333,134.6666667,123.3333333
G10090_27184,101488212,Evi2,0.41,0.17,0,0,0.24,0,0.59,0.28,0,0,0.4,0,22.92,9.45,0,0,10.48,0,0.193333333,0.08,0.29,0.133333333,10.79,3.493333333
G10090_7674,52469,Coa3,90.63,115.43,120.91,96.3,115.13,137.77,130.54,190.13,196.68,167.6,190.54,230.77,753,952,891,704,741,958,108.99,116.4,172.45,196.3033333,865.3333333,801
G10090_10265,99662,Eps8l3,1.57,13.01,3.03,1.66,2.63,2.74,2.27,21.44,4.93,2.89,4.35,4.59,51,413,91,51,69,80,5.87,2.343333333,9.546666667,3.943333333,185,66.66666667
G10090_22294,382427,Best3,0.16,0.07,0.11,0.67,0.56,0.34,0.23,0.12,0.18,1.16,0.92,0.58,6,3,4,24,16,12,0.113333333,0.523333333,0.176666667,0.886666667,4.333333333,17.33333333
G10090_24645,71790,Anxa9,3.93,3.05,2.9,1.63,3.45,3.57,5.66,5.02,4.72,2.84,5.72,5.98,98,76,65,37,68,76,3.293333333,2.883333333,5.133333333,4.846666667,79.66666667,60.33333333
G10090_14649,232201,Arhgap25,5.28,1.49,0.53,0.24,0.66,0.53,7.6,2.45,0.86,0.41,1.09,0.88,258,76,24,10,26,22,2.433333333,0.476666667,3.636666667,0.793333333,119.3333333,19.33333333
G10090_28365,170733,Klra17,13.31,0.47,0,0.07,0,0,19.18,0.77,0,0.13,0,0,202,7,0,1,0,0,4.593333333,0.023333333,6.65,0.043333333,69.66666667,0.333333333
G10090_4502,26428,Orc4,7.73,8.18,6.9,8.89,7.81,7.57,11.13,13.47,11.23,15.48,12.93,12.69,416.29,430.82,322.39,408.58,317.9,339.85,7.603333333,8.09,11.94333333,13.7,389.8333333,355.4433333
G10090_21694,270190,Ephb1,0.59,0.3,0.46,0.59,0.43,0.52,0.85,0.49,0.74,1.03,0.71,0.87,39,19,27,35,22,29,0.45,0.513333333,0.693333333,0.87,28.33333333,28.66666667
G10090_15450,19259,Ptpn5,0.02,0.12,0.53,0.67,0.21,0.48,0.03,0.2,0.86,1.17,0.35,0.8,1,6,20,26,7,17,0.223333333,0.453333333,0.363333333,0.773333333,9,16.66666667
G10090_740,245860,Atg9a,18.22,15.29,18.11,19.75,16.11,21.34,26.25,25.19,29.45,34.37,26.67,35.74,990,833,881,961,679,985,17.20666667,19.06666667,26.96333333,32.26,901.3333333,875
G10090_28093,22599,Slc6a20b,9.74,34.73,67.82,78.02,47.84,93.41,14.03,57.21,110.32,135.79,79.16,156.46,445.68,1595.1,2787.8,3203.2,1706.58,3631.34,37.43,73.09,60.52,123.8033333,1609.526667,2847.04
G10090_7714,93703,Pcdhgb6,1.64,0.6,0.96,0.89,1.22,0.96,2.37,0.99,1.56,1.56,2.02,1.61,108.77,39.84,56.92,53.1,62.97,53.96,1.066666667,1.023333333,1.64,1.73,68.51,56.67666667
G10090_8757,666420,Gm8094,0.54,1.24,0.28,0.07,0.16,0.29,0.78,2.05,0.45,0.12,0.26,0.48,8.99,12.71,1,1,2.06,4.01,0.686666667,0.173333333,1.093333333,0.286666667,7.566666667,2.356666667
G10090_4257,238505,Mtr,2.82,2.39,2.82,3.86,3.31,2.78,4.07,3.93,4.59,6.71,5.48,4.66,330,283,293,398,303,271,2.676666667,3.316666667,4.196666667,5.616666667,302,324
G10090_8084,102637705,Ly6l,0,0,0,0.04,0.04,0.02,0,0,0,0.07,0.07,0.03,0,0,0,2,2,1,0,0.033333333,0,0.056666667,0,1.666666667
G10090_32593,73385,Fam177a,8.03,8.22,5.94,6.74,6.23,4.75,11.56,13.54,9.66,11.72,10.31,7.95,265.68,235.62,162.51,193.03,159.14,137.15,7.396666667,5.906666667,11.58666667,9.993333333,221.27,163.1066667
G10090_12173,80838,Hist1h1a,0.11,0.35,0,0,0,0,0.17,0.57,0,0,0,0,1,3,0,0,0,0,0.153333333,0,0.246666667,0,1.333333333,0
G10090_25471,11972,Atp6v0d1,125.66,101.33,85.21,102.52,100.49,98.49,181.01,166.92,138.61,178.41,166.3,164.97,2691,2172,1634,1960,1675,1785,104.0666667,100.5,162.18,169.8933333,2165.666667,1806.666667
G10090_13145,58799,Crbn,9.99,14.44,15.65,17.08,17.9,17.74,14.4,23.78,25.46,29.72,29.62,29.72,568.92,825.26,794.86,873.19,794.66,858.87,13.36,17.57333333,21.21333333,29.68666667,729.68,842.24
G10090_16119,59041,Stk25,44.97,45.26,47.12,40.27,48.6,42.84,64.77,74.55,76.64,70.09,80.43,71.76,1419.2,1406.44,1302.33,1102.51,1161.28,1104.25,45.78333333,43.90333333,71.98666667,74.09333333,1375.99,1122.68
G10090_32651,27399,Ip6k1,26.13,20.5,21.38,22.08,25.39,23.91,37.63,33.77,34.79,38.43,42.02,40.06,1624,1280,1195,1233,1231,1264,22.67,23.79333333,35.39666667,40.17,1366.333333,1242.666667
G10090_4628,17344,Pias2,11.92,12.97,14.91,18.57,17.98,17.11,17.17,21.36,24.25,32.31,29.76,28.66,744,780,794,1007,891,901,13.26666667,17.88666667,20.92666667,30.24333333,772.6666667,933
G10090_24728,14670,Gnl1,25.92,22.55,20.45,16.3,17.66,20.54,37.34,37.14,33.27,28.37,29.23,34.41,981,856,695,553,521,660,22.97333333,18.16666667,35.91666667,30.67,844,578
G10090_24395,13418,Dnajc1,11.55,12.2,8.35,8.72,11.01,8.84,16.64,20.1,13.58,15.17,18.22,14.81,708,775.84,515.73,541.13,563,505.27,10.7,9.523333333,16.77333333,16.06666667,666.5233333,536.4666667
G10090_20283,105245342,Gm40814,3.29,3.84,2.84,4.13,2,2.88,4.74,6.33,4.61,7.18,3.3,4.83,116.38,136.32,89.97,130.69,54.98,86.44,3.323333333,3.003333333,5.226666667,5.103333333,114.2233333,90.70333333
G10090_29396,21664,Phlda1,10.87,5.16,2.54,5.1,5.61,3.72,15.66,8.5,4.14,8.87,9.29,6.23,286,136,60,120,115,83,6.19,4.81,9.433333333,8.13,160.6666667,106
G10090_9074,16162,Il12rb2,0.24,0.18,0.29,0.35,0.25,0.28,0.35,0.3,0.47,0.61,0.41,0.48,12,10,14,17,10,13,0.236666667,0.293333333,0.373333333,0.5,12,13.33333333
G10090_25436,67075,Magt1,17.73,21.96,24.31,35.02,21.98,28.29,25.54,36.17,39.55,60.95,36.38,47.4,1056,1349,1337,1978,1045,1497,21.33333333,28.43,33.75333333,48.24333333,1247.333333,1506.666667
G10090_15912,66390,Prelid3b,49.12,41.6,36.78,48.4,41.87,46.5,70.76,68.53,59.84,84.23,69.29,77.89,898,762,600,785,593,718,42.5,45.59,66.37666667,77.13666667,753.3333333,698.6666667
G10090_7900,233064,Wdr62,1.43,1.12,1.11,0.75,0.59,0.65,2.05,1.85,1.81,1.3,0.97,1.09,96,76,67,45,31,37,1.22,0.663333333,1.903333333,1.12,79.66666667,37.66666667
G10090_2078,19070,Mob4,21.38,20.61,16.84,18.51,18.37,18.91,30.8,33.95,27.39,32.22,30.4,31.68,833.31,805.94,588.96,647.05,559,626.98,19.61,18.59666667,30.71333333,31.43333333,742.7366667,611.01
G10090_6552,74149,Zfp946,5.34,6.42,7.34,5.8,6.96,6.4,7.7,10.58,11.95,10.1,11.51,10.73,218,263,274,212,227,228,6.366666667,6.386666667,10.07666667,10.78,251.6666667,222.3333333
G10090_31826,622473,Ripply1,0,0.13,0.29,0,0,0,0,0.21,0.47,0,0,0,0,1,2,0,0,0,0.14,0,0.226666667,0,1,0
G10090_8548,12696,Cirbp,57.46,39.54,41.69,12.91,47.89,27.48,82.77,65.14,67.82,22.47,79.25,46.03,954,657,628,200,606,387,46.23,29.42666667,71.91,49.25,746.3333333,397.6666667
G10090_32826,72930,Ppp2r2b,1.85,1.06,1.54,2.94,2.96,1.63,2.66,1.75,2.51,5.11,4.91,2.74,52,30,39,74,65,39,1.483333333,2.51,2.306666667,4.253333333,40.33333333,59.33333333
G10090_29215,69049,Nat8f5,19.24,70.62,53.45,37.49,29.73,73.9,27.71,116.32,86.95,65.24,49.2,123.79,235,860,582,406,282,760,47.77,47.04,76.99333333,79.41,559,482.6666667
G10090_548,67382,Brd3,10.68,13.09,8.54,8.88,11,8.97,15.39,21.56,13.89,15.46,18.2,15.02,773,970,570,598,644,570,10.77,9.616666667,16.94666667,16.22666667,771,604
G10090_2479,237806,Dnah9,0,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0,1,0,0,0,0.003333333,0,0.003333333,0,0.333333333,0
G10090_18230,105940408,Gm20498,2.41,2.48,4.34,4.27,3.65,2.93,3.48,4.08,7.05,7.44,6.04,4.9,45.66,36.44,54.51,50.27,42.23,36.29,3.076666667,3.616666667,4.87,6.126666667,45.53666667,42.93
G10090_22753,56434,Tspan3,132.34,132.38,172.67,212.49,222.48,216.08,190.62,218.06,280.88,369.79,368.19,361.94,3050,3055,3565,4375,3992,4217,145.7966667,217.0166667,229.8533333,366.64,3223.333333,4194.666667
G10090_2187,332713,Fndc11,0.17,0.26,0.34,0,0.08,0.08,0.24,0.43,0.55,0,0.14,0.13,3,5,6,0,1,1,0.256666667,0.053333333,0.406666667,0.09,4.666666667,0.666666667
G10090_9470,18599,Padi1,0.55,0.32,0.11,0,0,0.09,0.79,0.53,0.17,0,0,0.15,29,17,5,0,0,4,0.326666667,0.03,0.496666667,0.05,17,1.333333333
G10090_14248,193116,Slu7,15.07,13.11,15.4,16.44,16.3,14.86,21.71,21.59,25.06,28.6,26.98,24.89,776,676,714,759,662,650,14.52666667,15.86666667,22.78666667,26.82333333,722,690.3333333
G10090_4736,242608,Podn,5.24,9.89,7.89,12.7,5.95,9.1,7.54,16.29,12.84,22.11,9.84,15.24,193,367,274,460,165,278,7.673333333,9.25,12.22333333,15.73,278,301
G10090_21962,30060,Meltf,0.81,1.61,0.15,0,0.18,0.02,1.17,2.65,0.25,0,0.29,0.03,47,94,8,0,8,1,0.856666667,0.066666667,1.356666667,0.106666667,49.66666667,3
G10090_19443,22256,Ung,1.9,1.73,1.59,1,0.85,0.69,2.74,2.85,2.58,1.75,1.41,1.16,49,44,36,23,17,15,1.74,0.846666667,2.723333333,1.44,43,18.33333333
G10090_3063,67031,Upf3a,16.17,14.21,15.47,15.22,16.57,14.36,23.29,23.4,25.17,26.49,27.43,24.06,297,260,254,248,236,223,15.28333333,15.38333333,23.95333333,25.99333333,270.3333333,235.6666667
G10090_10085,16334,Ins2,0,0,0,0.25,0,0.51,0,0,0,0.43,0,0.85,0,0,0,1,0,2,0,0.253333333,0,0.426666667,0,1
G10090_1615,14711,Gnmt,7.27,14.29,31.24,28.27,30.25,39.28,10.48,23.54,50.82,49.19,50.06,65.8,93,183,357,322,301,425,17.6,32.6,28.28,55.01666667,211,349.3333333
G10090_9366,51792,Ppp2r1a,128.25,99.1,95.25,86.91,87.92,91.69,184.73,163.24,154.95,151.25,145.51,153.59,3941,3053,2626,2391,2105,2390,107.5333333,88.84,167.64,150.1166667,3206.666667,2295.333333
G10090_17517,11544,Adprh,47.18,17.72,12.6,13.34,18.3,15.7,67.96,29.19,20.5,23.21,30.29,26.31,987,371,236,249,298,278,25.83333333,15.78,39.21666667,26.60333333,531.3333333,275
G10090_27429,621080,AI429214,1.29,1.29,1.23,1.61,1.31,1.39,1.86,2.12,1.99,2.8,2.17,2.32,34,34,29,38,27,31,1.27,1.436666667,1.99,2.43,32.33333333,32
G10090_19174,67680,Sdhb,283.35,308.96,528.14,524.46,507.08,532.15,408.14,508.92,859.12,912.71,839.17,891.37,3817,4153,6349,6274,5308,6044,373.4833333,521.23,592.06,881.0833333,4773,5875.333333
G10090_28706,14712,Gnpat,23.78,30.47,34.82,31.69,33.64,37.22,34.25,50.19,56.65,55.16,55.67,62.35,983,1264,1293,1175,1084,1307,29.69,34.18333333,47.03,57.72666667,1180,1188.666667
G10090_28968,80901,Cxcr6,1.53,2.94,0.35,0.26,0.25,0.19,2.21,4.85,0.57,0.46,0.42,0.31,39,75,8,6,5,4,1.606666667,0.233333333,2.543333333,0.396666667,40.66666667,5
G10090_4741,76820,Fam49a,1.97,1.08,1.09,1.24,1.23,1.13,2.84,1.77,1.78,2.15,2.04,1.9,133,73,67,75,65,65,1.38,1.2,2.13,2.03,91,68.33333333
G10090_13521,223989,Marf1,4.18,5.54,5.2,6.53,5.39,5.82,6.02,9.12,8.46,11.36,8.92,9.75,463,618,519,650,467,550,4.973333333,5.913333333,7.866666667,10.01,533.3333333,555.6666667
G10090_8315,74016,Phf19,0.48,0.45,0.34,0.46,0.22,0.23,0.68,0.74,0.55,0.8,0.37,0.38,24,21,16,14,8,9,0.423333333,0.303333333,0.656666667,0.516666667,20.33333333,10.33333333
G10090_5946,69540,Klk10,0,0.06,0.13,0,0,0,0,0.09,0.21,0,0,0,0,1,2,0,0,0,0.063333333,0,0.1,0,1,0
G10090_18628,26406,Map3k3,18.23,12.09,13.15,14.93,13.39,13.03,26.26,19.91,21.4,25.99,22.16,21.83,1324.7,873.05,862.5,932.69,741.43,779.94,14.49,13.78333333,22.52333333,23.32666667,1020.083333,818.02
G10090_5044,14943,Gzmf,0.54,0,0,0,0,0,0.78,0,0,0,0,0,6,0,0,0,0,0,0.18,0,0.26,0,2,0
G10090_5021,74603,Cd200r3,0.51,0.3,0,0,0,0,0.73,0.49,0,0,0,0,15,5,0,0,0,0,0.27,0,0.406666667,0,6.666666667,0
G10090_729,69710,Arap1,26.15,13.7,7.27,5.52,8.01,7.58,37.67,22.56,11.82,9.61,13.25,12.7,1382,736,394,294,351,400,15.70666667,7.036666667,24.01666667,11.85333333,837.3333333,348.3333333
G10090_21731,394434,Ugt1a9,0.53,2.36,0.37,0.33,0.46,0.15,0.77,3.89,0.6,0.57,0.77,0.25,23.77,105.9,14.78,13.19,16.14,5.7,1.086666667,0.313333333,1.753333333,0.53,48.15,11.67666667
G10090_17110,58244,Stx6,26.39,15.12,13.03,10.33,15.02,15.82,38.02,24.91,21.2,17.98,24.86,26.5,904,515,402,318,402,457,18.18,13.72333333,28.04333333,23.11333333,607,392.3333333
G10090_4604,239731,Rimbp3,0.01,0,0.05,0,0.05,0.03,0.02,0,0.09,0,0.08,0.05,1,0,4,0,3,2,0.02,0.026666667,0.036666667,0.043333333,1.666666667,1.666666667
G10090_19605,22165,Txk,0.6,0.42,0.19,0.28,0.47,0.2,0.87,0.69,0.3,0.49,0.78,0.33,18,13,5,8,11,5,0.403333333,0.316666667,0.62,0.533333333,12,8
G10090_32801,11732,Ank,4.32,3.14,3.26,4.38,2.99,3.61,6.22,5.17,5.3,7.62,4.95,6.05,211,154,143,192,114,150,3.573333333,3.66,5.563333333,6.206666667,169.3333333,152
