Reporter Identifier	T00247073 normalised intensity	T00247073 quality flag
GE1271241	2.219	GOOD
GE1271249	0.091	EMPTY
GE1271250	0.172	EMPTY
GE1271255	4.188	GOOD
GE1271259	0.559	EMPTY
GE1271277	0.3	EMPTY
GE1271292	14.833	GOOD
GE12713	7.365	GOOD
GE1271302	37.312	GOOD
GE1271314	0.551	GOOD
GE1271331	0.126	EMPTY
GE1271332	37.416	GOOD
GE1271344	1.004	GOOD
GE1271349	5.957	GOOD
GE1271353	0.27	EMPTY
GE1271366	1.031	GOOD
GE1271377	1.153	GOOD
GE1271386	0.173	EMPTY
GE1271395	0.569	GOOD
GE1271396	0.203	EMPTY
GE1271398	25.324	GOOD
GE12714	2.972	GOOD
GE1271403	3.462	GOOD
GE1271420	2.415	GOOD
GE1271430	0.618	GOOD
GE1271434	0.198	EMPTY
GE1271436	3.22	GOOD
GE1271448	14.926	GOOD
GE1271451	0.523	GOOD
GE1271473	0.129	EMPTY
GE1271475	6.763	GOOD
GE1271480	0.855	GOOD
GE12715	2.703	GOOD
GE1271508	0.076	EMPTY
GE1271524	1.004	GOOD
GE1271525	1.146	GOOD
GE1271538	1.006	GOOD
GE1271540	0.235	EMPTY
GE1271552	4.558	GOOD
GE1271558	5.774	GOOD
GE1271566	0.793	GOOD
GE1271571	3.064	GOOD
GE1271578	0.137	EMPTY
GE1271579	0.183	EMPTY
GE1271591	0.169	EMPTY
GE1271598	9.867	GOOD
GE12716	1.573	GOOD
GE1271601	1.25	GOOD
GE1271610	0.401	EMPTY
GE1271617	0.915	GOOD
GE1271633	0.725	GOOD
GE1271634	0.098	EMPTY
GE1271637	0.096	EMPTY
GE1271639	0.251	EMPTY
GE1271642	2.498	GOOD
GE1271647	22.674	GOOD
GE1271651	0.206	EMPTY
GE1271685	0.081	EMPTY
GE1271692	0.13	EMPTY
GE12717	0.805	GOOD
GE1271704	0.28	EMPTY
GE1271709	0.107	EMPTY
GE1271716	0.179	EMPTY
GE1271718	-0.118	NEGATIVE
GE1271735	2.039	GOOD
GE1271741	32.243	GOOD
GE1271748	22.035	GOOD
GE1271766	0.29	EMPTY
GE1271783	0.086	EMPTY
GE1271786	0.238	EMPTY
GE12718	7.402	GOOD
GE1271803	0.401	EMPTY
GE1271807	0.13	EMPTY
GE1271809	-0.025	NEGATIVE
GE1271811	NA	MSR
GE1271814	4.179	GOOD
GE1271845	6.38	GOOD
GE1271850	0.275	EMPTY
GE1271855	4.395	GOOD
GE1271868	1.722	POOR
GE1271873	0.358	EMPTY
GE1271874	0.403	EMPTY
GE1271882	0.121	EMPTY
GE1271893	6.018	GOOD
GE1271895	0.367	EMPTY
GE1271897	1.703	GOOD
GE1271899	4.827	GOOD
GE12719	2.143	GOOD
GE1271908	0.791	GOOD
GE1271914	0.306	EMPTY
GE1271927	0.663	GOOD
GE1271929	4.957	GOOD
GE1271935	1.004	GOOD
GE1271939	1.11	GOOD
GE1271941	2.183	GOOD
GE1271983	0.233	EMPTY
GE1271991	12.809	GOOD
GE12720	0.174	EMPTY
GE1272001	4.346	GOOD
GE1272015	7.6	GOOD
GE1272028	0.176	EMPTY
GE1272034	0.095	EMPTY
GE1272035	20.876	GOOD
GE1272049	14.745	GOOD
GE1272052	1.292	GOOD
GE1272058	3.163	GOOD
GE1272063	4.629	GOOD
GE1272065	1.204	GOOD
GE1272084	0.096	EMPTY
GE1272095	1.35	GOOD
GE12721	1.459	GOOD
GE1272105	2.435	GOOD
GE1272109	0.062	EMPTY
GE1272122	4.08	GOOD
GE1272147	0.973	GOOD
GE1272154	7.289	GOOD
GE1272166	0.281	EMPTY
GE1272179	0.897	GOOD
GE1272181	1.382	GOOD
GE1272187	4.089	GOOD
GE1272189	0.45	EMPTY
GE1272198	0.264	EMPTY
GE12722	27.069	GOOD
GE1272206	0.076	EMPTY
GE1272220	1.142	GOOD
GE1272224	5.66	GOOD
GE1272235	2.974	GOOD
GE1272246	14.882	GOOD
GE1272257	0.173	EMPTY
GE1272268	0.616	GOOD
GE1272271	0.148	EMPTY
GE1272284	0.522	GOOD
GE12723	5.7	GOOD
GE1272307	3.544	GOOD
GE1272317	0.155	EMPTY
GE1272319	1.439	GOOD
GE1272330	0.242	EMPTY
GE1272333	0.11	EMPTY
GE1272337	0.179	EMPTY
GE1272348	0.146	EMPTY
GE1272350	5.979	GOOD
GE1272354	0.678	GOOD
GE1272359	0.053	EMPTY
GE1272364	0.601	GOOD
GE1272374	2.673	GOOD
GE1272380	0.047	EMPTY
GE1272389	1.599	GOOD
GE12724	1.137	GOOD
GE1272403	1.152	GOOD
GE1272404	9.03	GOOD
GE1272420	4.955	GOOD
GE1272422	1.703	GOOD
GE1272431	0.073	EMPTY
GE1272434	0.333	EMPTY
GE1272437	-0.004	NEGATIVE
GE1272449	0.076	EMPTY
GE1272456	7.73	GOOD
GE1272472	0.873	GOOD
GE1272478	0.485	EMPTY
GE1272489	0.452	EMPTY
GE1272493	0.483	GOOD
GE1272495	0.263	EMPTY
GE12725	13.327	GOOD
GE1272511	0.33	EMPTY
GE1272526	0.422	EMPTY
GE1272530	0.133	EMPTY
GE1272541	0.221	EMPTY
GE1272542	1.793	GOOD
GE1272545	0.386	EMPTY
GE1272560	-0.04	NEGATIVE
GE1272563	0.169	EMPTY
GE1272576	0.607	GOOD
GE1272577	17.974	GOOD
GE1272582	0.259	EMPTY
GE1272584	0.079	EMPTY
GE12726	2.008	GOOD
GE1272620	0.725	GOOD
GE1272628	0.248	EMPTY
GE1272631	0.559	GOOD
GE1272637	0.093	EMPTY
GE1272650	1.104	GOOD
GE1272657	0.366	EMPTY
GE1272666	0.28	EMPTY
GE1272671	0.606	GOOD
GE1272679	0.169	EMPTY
GE1272682	0.117	EMPTY
GE1272696	0.155	EMPTY
GE1272697	0.031	EMPTY
GE1272699	0.567	EMPTY
GE12727	15.283	GOOD
GE1272712	0.159	EMPTY
GE1272718	3.015	GOOD
GE1272721	2.131	GOOD
GE1272742	0.152	EMPTY
GE1272751	0.083	EMPTY
GE1272767	0.763	GOOD
GE1272776	1.049	GOOD
GE1272777	0.237	EMPTY
GE1272785	0.41	EMPTY
GE1272798	0.425	EMPTY
GE12728	3.67	GOOD
GE1272807	3.505	GOOD
GE1272808	26.48	GOOD
GE1272811	1.328	GOOD
GE1272828	0.259	EMPTY
GE1272830	13.784	GOOD
GE1272847	0.088	EMPTY
GE1272850	0.228	EMPTY
GE1272852	1.127	GOOD
GE1272868	0.125	EMPTY
GE1272872	0.159	EMPTY
GE1272874	0.107	EMPTY
GE1272893	0.688	GOOD
GE1272898	26.299	GOOD
GE12729	0.255	EMPTY
GE1272900	0.16	EMPTY
GE1272910	0.735	GOOD
GE1272916	0.109	EMPTY
GE1272919	54.624	GOOD
GE1272937	0.199	EMPTY
GE1272959	0.33	EMPTY
GE1272962	0.769	GOOD
GE1272977	5.629	GOOD
GE1272978	1.319	GOOD
GE1272984	5.717	GOOD
GE1272986	0.171	EMPTY
GE12730	6.858	GOOD
GE1273000	0.214	EMPTY
GE1273010	0.076	EMPTY
GE1273029	0.101	EMPTY
GE1273034	0.446	EMPTY
GE1273042	1.368	GOOD
GE1273049	0.007	EMPTY
GE1273053	10.371	GOOD
GE1273057	0.303	EMPTY
GE1273064	0.092	EMPTY
GE1273065	0.05	EMPTY
GE1273076	0.323	EMPTY
GE1273078	0.926	GOOD
GE12731	8.742	GOOD
GE1273104	0.127	EMPTY
GE1273107	0.656	GOOD
GE1273114	1.734	GOOD
GE1273127	0.24	EMPTY
GE1273136	2.623	GOOD
GE1273147	0.203	EMPTY
GE1273148	1.105	GOOD
GE1273149	8.492	GOOD
GE1273171	0.712	GOOD
GE1273174	0.383	EMPTY
GE1273177	0.049	EMPTY
GE1273197	0.055	EMPTY
GE12732	8.248	GOOD
GE1273220	0.311	EMPTY
GE1273249	0.208	EMPTY
GE1273252	13.248	GOOD
GE1273269	1.009	GOOD
GE1273275	0.113	EMPTY
GE1273277	0.644	EMPTY
GE1273282	0.173	EMPTY
GE1273286	0.596	GOOD
GE1273287	0.158	EMPTY
GE1273288	0.713	GOOD
GE12733	4.694	GOOD
GE1273301	0.129	EMPTY
GE1273315	3.033	GOOD
GE1273318	0.181	EMPTY
GE1273319	6.076	GOOD
GE1273332	0.245	EMPTY
GE1273335	0.351	EMPTY
GE1273349	10.29	GOOD
GE1273357	1.557	GOOD
GE1273359	6.95	GOOD
GE1273375	0.838	GOOD
GE1273399	15.185	GOOD
GE12734	1.455	GOOD
GE1273403	0.91	GOOD
GE1273425	0.439	EMPTY
GE1273427	1.231	GOOD
GE1273449	0.573	GOOD
GE1273451	15.884	GOOD
GE1273460	0.432	EMPTY
GE1273491	0.449	EMPTY
GE1273492	1.046	GOOD
GE12735	8.047	GOOD
GE1273511	2.762	GOOD
GE1273519	1.012	GOOD
GE1273525	0.969	GOOD
GE1273527	0.219	EMPTY
GE1273528	0.87	GOOD
GE1273536	0.686	GOOD
GE1273546	0.285	EMPTY
GE1273565	9.666	GOOD
GE1273570	3.359	GOOD
GE1273575	25.097	POOR
GE1273577	5.05	GOOD
GE1273589	0.179	EMPTY
GE1273592	14.9	GOOD
GE12736	5.496	GOOD
GE1273601	1.974	GOOD
GE1273603	0.183	EMPTY
GE1273608	2.99	GOOD
GE1273626	4.788	GOOD
GE1273627	0.16	EMPTY
GE1273638	1.959	POOR
GE1273643	0.843	GOOD
GE1273675	0.029	EMPTY
GE1273679	5.439	GOOD
GE1273682	1.759	GOOD
GE1273689	0.115	EMPTY
GE1273699	0.201	EMPTY
GE12737	35.267	GOOD
GE1273700	6.407	GOOD
GE1273715	0.058	EMPTY
GE1273725	0.166	EMPTY
GE1273728	0.584	EMPTY
GE1273744	0.621	GOOD
GE1273752	8.525	GOOD
GE1273754	0.23	EMPTY
GE1273756	0.171	EMPTY
GE1273757	1.768	GOOD
GE1273776	0.326	EMPTY
GE1273777	4.02	GOOD
GE1273780	0.231	EMPTY
GE1273791	0.296	EMPTY
GE1273797	32.005	GOOD
GE12738	32.403	GOOD
GE1273809	0.146	EMPTY
GE1273823	0.416	EMPTY
GE1273832	0.093	EMPTY
GE1273839	0.189	EMPTY
GE1273845	0.96	GOOD
GE1273863	0.258	EMPTY
GE1273864	0.911	GOOD
GE1273875	3.7	GOOD
GE1273888	8.061	GOOD
GE1273897	0.915	GOOD
GE12739	6.907	GOOD
GE1273907	27.221	GOOD
GE1273910	0.194	EMPTY
GE1273930	0.128	EMPTY
GE1273936	0.431	EMPTY
GE1273937	0.109	EMPTY
GE1273940	0.103	EMPTY
GE1273950	1.122	GOOD
GE1273957	4.274	GOOD
GE1273985	6.206	GOOD
GE1273992	0.769	GOOD
GE12740	0.995	GOOD
GE1274003	0.595	GOOD
GE1274004	17.698	GOOD
GE1274005	0.114	EMPTY
GE1274013	2.325	GOOD
GE1274024	1.453	GOOD
GE1274034	0.15	EMPTY
GE1274037	1.269	GOOD
GE1274044	8.863	GOOD
GE1274066	27.869	GOOD
GE1274070	0.149	EMPTY
GE1274087	0.518	GOOD
GE1274092	0.707	GOOD
GE12741	0.745	GOOD
GE1274101	1.04	GOOD
GE1274102	9.697	GOOD
GE1274118	-0.043	NEGATIVE
GE1274126	0.736	GOOD
GE1274129	6.326	GOOD
GE1274140	1.525	GOOD
GE1274157	0.239	EMPTY
GE1274172	0.353	EMPTY
GE1274178	5.334	GOOD
GE1274190	0.16	EMPTY
GE1274195	1.545	GOOD
GE1274196	0.196	EMPTY
GE12742	6.679	GOOD
GE1274202	0.355	EMPTY
GE1274210	2.757	GOOD
GE1274214	0.139	EMPTY
GE1274215	0.424	EMPTY
GE1274225	0.945	GOOD
GE1274231	0.109	EMPTY
GE1274232	0.091	EMPTY
GE1274243	1.186	GOOD
GE1274249	8.92	GOOD
GE1274255	1.336	GOOD
GE1274256	0.331	EMPTY
GE1274268	0.183	EMPTY
GE1274281	0.039	EMPTY
GE1274282	3.122	GOOD
GE1274298	0.099	EMPTY
GE12743	1.131	GOOD
GE1274306	0.341	EMPTY
GE1274307	1.571	GOOD
GE1274323	0.265	EMPTY
GE1274347	0.668	GOOD
GE1274350	0.499	GOOD
GE1274354	20.488	GOOD
GE1274361	1.144	GOOD
GE1274390	0.587	GOOD
GE12744	46.837	GOOD
GE1274443	5.4	GOOD
GE1274447	0.164	EMPTY
GE1274452	0.079	EMPTY
GE1274456	17.301	GOOD
GE1274462	1.601	GOOD
GE1274465	2.28	GOOD
GE1274480	1.265	GOOD
GE1274486	0.272	EMPTY
GE1274494	0.161	EMPTY
GE12745	42.792	GOOD
GE1274505	5.65	GOOD
GE1274506	1.425	GOOD
GE1274507	9.387	GOOD
GE1274510	9.674	GOOD
GE1274518	1.279	GOOD
GE1274525	18.294	GOOD
GE1274527	0.278	EMPTY
GE1274530	6.566	GOOD
GE1274532	8.427	GOOD
GE1274536	0.598	GOOD
GE1274544	1.325	GOOD
GE1274568	16.688	GOOD
GE1274581	35.741	GOOD
GE1274594	3.969	GOOD
GE12746	30.681	GOOD
GE1274614	0.183	EMPTY
GE1274616	0.224	EMPTY
GE1274618	0.408	EMPTY
GE1274621	1.845	POOR
GE1274623	1.341	GOOD
GE1274637	4.749	GOOD
GE1274638	26.716	GOOD
GE1274652	0.605	EMPTY
GE1274657	0.656	GOOD
GE1274669	2.662	GOOD
GE1274693	8.384	GOOD
GE12747	0.971	GOOD
GE1274732	4.678	GOOD
GE1274739	0.62	GOOD
GE1274748	0.428	EMPTY
GE1274755	0.272	EMPTY
GE1274763	1.026	GOOD
GE1274770	4.822	GOOD
GE1274785	-0.024	NEGATIVE
GE1274789	1.705	GOOD
GE1274793	0.371	EMPTY
GE12748	0.206	EMPTY
GE1274815	2.046	GOOD
GE1274817	4.583	GOOD
GE1274830	0.847	GOOD
GE1274838	1.336	GOOD
GE1274849	0.06	EMPTY
GE1274873	1.326	GOOD
GE1274878	1.864	GOOD
GE1274882	0.362	EMPTY
GE1274895	0.771	GOOD
GE1274896	5.03	GOOD
GE12749	0.83	GOOD
GE1274922	0.197	EMPTY
GE1274925	2.903	GOOD
GE1274929	1.797	GOOD
GE1274939	0.15	EMPTY
GE1274943	9.91	GOOD
GE1274950	34.687	GOOD
GE1274953	0.267	EMPTY
GE1274985	0.28	EMPTY
GE1274994	0.028	EMPTY
GE1274997	0.152	EMPTY
GE1274998	0.121	EMPTY
GE12750	7.284	GOOD
GE1275002	0.404	EMPTY
GE1275003	3.078	GOOD
GE1275006	0.188	EMPTY
GE1275014	0.173	EMPTY
GE1275015	0.056	EMPTY
GE1275025	0.115	EMPTY
GE1275031	14.176	GOOD
GE1275046	2.61	GOOD
GE1275058	0.081	EMPTY
GE1275060	0.135	EMPTY
GE1275068	0.087	EMPTY
GE1275072	0.244	EMPTY
GE1275082	-0.076	NEGATIVE
GE1275087	2.175	GOOD
GE12751	7.519	GOOD
GE1275108	0.365	EMPTY
GE1275114	1.714	GOOD
GE1275116	9.415	GOOD
GE1275120	0.115	EMPTY
GE1275128	2.87	GOOD
GE1275132	0.116	EMPTY
GE1275146	0.135	EMPTY
GE1275168	1.105	GOOD
GE1275175	4.134	GOOD
GE1275182	0.335	EMPTY
GE1275183	8.518	GOOD
GE1275189	0.036	EMPTY
GE12752	1.407	GOOD
GE1275202	0.348	EMPTY
GE1275224	5.087	GOOD
GE1275228	0.28	EMPTY
GE1275232	0.967	GOOD
GE1275248	0.57	GOOD
GE1275250	0.614	GOOD
GE1275260	0.353	EMPTY
GE1275266	5.884	GOOD
GE1275279	8.16	GOOD
GE1275290	56.027	GOOD
GE1275291	0.268	EMPTY
GE12753	12.771	GOOD
GE1275307	0.198	EMPTY
GE1275308	4.631	GOOD
GE1275321	0.138	EMPTY
GE1275326	3.515	GOOD
GE1275343	13.551	GOOD
GE1275352	5.474	GOOD
GE1275362	1.04	GOOD
GE1275364	0.985	GOOD
GE1275377	1.333	GOOD
GE1275386	0.576	EMPTY
GE1275388	0.195	EMPTY
GE1275396	4.24	GOOD
GE1275397	0.296	EMPTY
GE12754	0.633	GOOD
GE1275418	1.311	GOOD
GE1275436	0.048	EMPTY
GE1275445	14.532	GOOD
GE1275448	0.242	EMPTY
GE1275453	2.111	GOOD
GE1275475	8.82	GOOD
GE1275481	0.35	EMPTY
GE1275482	13.438	GOOD
GE1275490	32.723	GOOD
GE1275497	0.239	EMPTY
GE1275499	9.647	GOOD
GE12755	2.676	GOOD
GE1275512	2.808	GOOD
GE1275513	1.794	GOOD
GE1275519	0.322	EMPTY
GE1275537	0.193	EMPTY
GE1275540	1.392	GOOD
GE1275548	0.141	EMPTY
GE1275563	0.211	EMPTY
GE1275569	0.183	EMPTY
GE1275583	4.534	GOOD
GE1275587	2.508	GOOD
GE1275592	4.105	GOOD
GE1275596	2.687	GOOD
GE12756	27.181	GOOD
GE1275602	0.38	EMPTY
GE1275619	0.226	EMPTY
GE1275624	1.151	GOOD
GE1275638	0.859	GOOD
GE1275655	2.533	GOOD
GE1275664	2.341	GOOD
GE1275667	0.507	EMPTY
GE1275669	8.02	GOOD
GE1275671	0.274	EMPTY
GE1275672	0.118	EMPTY
GE1275696	0.486	EMPTY
GE1275698	6.615	GOOD
GE1275699	0.875	GOOD
GE12757	8.799	GOOD
GE1275710	0.769	GOOD
GE1275713	0.103	EMPTY
GE1275714	4.044	GOOD
GE1275721	0.251	EMPTY
GE1275730	4.567	GOOD
GE1275746	0.748	GOOD
GE1275747	0.418	EMPTY
GE1275751	1.69	GOOD
GE1275758	15.958	GOOD
GE1275767	0.973	GOOD
GE1275774	-0.02	NEGATIVE
GE1275790	1.13	GOOD
GE12758	2.336	GOOD
GE1275806	116.032	GOOD
GE1275813	0.396	EMPTY
GE1275838	0.56	EMPTY
GE1275839	0.331	EMPTY
GE1275849	0.644	GOOD
GE1275860	1.884	GOOD
GE1275867	1.119	GOOD
GE1275870	0.311	EMPTY
GE1275883	1.701	GOOD
GE1275884	7.57	GOOD
GE1275885	0.429	EMPTY
GE1275886	0.565	GOOD
GE1275897	6.96	GOOD
GE12759	10.091	GOOD
GE1275934	0.303	EMPTY
GE1275939	0.122	EMPTY
GE1275941	0.368	EMPTY
GE1275954	0.151	EMPTY
GE1275956	0.15	EMPTY
GE1275966	-0.047	NEGATIVE
GE1275995	0.772	GOOD
GE12760	0.148	EMPTY
GE1276003	0.056	EMPTY
GE1276014	0.182	EMPTY
GE1276043	1.813	GOOD
GE1276044	0.15	EMPTY
GE1276045	0.17	EMPTY
GE1276049	1.436	GOOD
GE1276052	0.849	GOOD
GE1276073	0.105	EMPTY
GE1276083	0.934	GOOD
GE1276086	-0.037	NEGATIVE
GE12761	0.768	GOOD
GE1276105	1.835	GOOD
GE1276106	12.357	GOOD
GE1276113	0.923	GOOD
GE1276129	0.26	EMPTY
GE1276131	2.415	GOOD
GE1276146	6.146	GOOD
GE1276151	2.82	GOOD
GE1276154	1.191	GOOD
GE1276169	0.228	EMPTY
GE1276179	0.07	EMPTY
GE1276186	0.7	GOOD
GE1276195	0.266	EMPTY
GE12762	6.964	GOOD
GE1276205	0.084	EMPTY
GE1276226	0.227	EMPTY
GE1276227	0.343	EMPTY
GE1276237	0.192	EMPTY
GE1276240	2.561	GOOD
GE1276254	0.135	EMPTY
GE1276258	0.085	EMPTY
GE1276261	0.431	EMPTY
GE1276284	0.187	EMPTY
GE1276286	1.815	GOOD
GE12763	6.449	GOOD
GE1276303	0.778	GOOD
GE1276304	0.357	EMPTY
GE1276305	0.093	EMPTY
GE1276311	2.859	GOOD
GE1276315	0.167	EMPTY
GE1276316	9.915	GOOD
GE1276327	0.792	GOOD
GE1276340	0.063	EMPTY
GE1276355	0.08	EMPTY
GE1276365	-0.013	NEGATIVE
GE1276366	0.101	EMPTY
GE1276374	0.343	EMPTY
GE1276379	4.808	GOOD
GE1276380	0.429	EMPTY
GE1276382	0.114	EMPTY
GE1276388	0.658	GOOD
GE12764	2.552	GOOD
GE1276400	0.563	GOOD
GE1276405	3.352	GOOD
GE1276415	3.974	GOOD
GE1276416	0.293	EMPTY
GE1276420	2.812	GOOD
GE1276438	2.694	GOOD
GE1276445	1.242	GOOD
GE1276450	0.106	EMPTY
GE1276468	62.974	GOOD
GE1276473	0.797	GOOD
GE1276477	0.804	GOOD
GE1276488	15.25	GOOD
GE1276491	0.019	EMPTY
GE1276494	4.374	GOOD
GE12765	7.739	GOOD
GE1276520	13.314	GOOD
GE1276531	1.652	GOOD
GE1276552	0.344	EMPTY
GE1276559	0.073	EMPTY
GE1276575	0.287	EMPTY
GE1276577	-0.001	NEGATIVE
GE1276580	1.608	GOOD
GE1276585	1.209	GOOD
GE1276589	1.386	GOOD
GE1276597	0.223	EMPTY
GE12766	1.527	GOOD
GE1276605	0.217	EMPTY
GE1276616	0.809	GOOD
GE1276649	1.369	GOOD
GE1276654	0.592	GOOD
GE1276656	3.561	GOOD
GE1276666	15.783	GOOD
GE1276671	3.834	GOOD
GE1276678	0.3	EMPTY
GE12767	0.826	GOOD
GE1276700	0.201	EMPTY
GE1276708	0.175	EMPTY
GE1276711	0.232	EMPTY
GE1276714	0.363	EMPTY
GE1276722	9.931	GOOD
GE1276726	39.076	GOOD
GE1276738	0.181	EMPTY
GE1276739	0.155	EMPTY
GE1276747	0.229	EMPTY
GE1276752	0.13	EMPTY
GE1276756	3.433	POOR
GE1276772	0.304	EMPTY
GE1276779	0.333	EMPTY
GE1276782	8.992	GOOD
GE1276784	3.274	GOOD
GE12768	2.324	GOOD
GE1276802	36.535	GOOD
GE1276817	18.149	GOOD
GE1276820	0.965	GOOD
GE1276825	2.246	GOOD
GE1276834	0.092	EMPTY
GE1276846	1.432	GOOD
GE1276851	6.35	GOOD
GE1276854	0.157	EMPTY
GE1276856	0.216	EMPTY
GE1276866	0.739	GOOD
GE1276871	1.405	GOOD
GE1276875	10.562	GOOD
GE1276877	0.399	EMPTY
GE1276879	1.11	GOOD
GE1276883	0.07	EMPTY
GE1276895	4.068	GOOD
GE12769	0.234	EMPTY
GE1276903	0.348	EMPTY
GE1276913	1.139	GOOD
GE1276929	6.477	GOOD
GE1276961	0.867	GOOD
GE1276964	0.748	GOOD
GE1276966	0.247	EMPTY
GE1276969	2.033	GOOD
GE1276972	1.211	GOOD
GE1276973	1.944	GOOD
GE1276974	1.644	GOOD
GE1276998	0.148	EMPTY
GE12770	5.027	GOOD
GE1277004	2.196	GOOD
GE1277007	0.161	EMPTY
GE1277009	0.173	EMPTY
GE1277011	0.878	GOOD
GE1277015	0.354	EMPTY
GE1277039	6.727	GOOD
GE1277062	2.464	GOOD
GE1277074	0.708	GOOD
GE1277079	0.999	GOOD
GE1277097	11.926	GOOD
GE12771	3.325	GOOD
GE1277109	2.874	GOOD
GE1277117	0.025	EMPTY
GE1277123	1.931	GOOD
GE1277150	1.755	GOOD
GE1277153	0.92	GOOD
GE1277160	0.27	EMPTY
GE1277174	0.731	GOOD
GE1277176	0.271	EMPTY
GE1277198	0.099	EMPTY
GE12772	3.885	GOOD
GE1277200	2.126	GOOD
GE1277201	0.69	GOOD
GE1277202	-0.106	NEGATIVE
GE1277235	4.216	GOOD
GE1277238	0.28	EMPTY
GE1277241	0.665	GOOD
GE1277247	3.788	GOOD
GE1277253	5.772	GOOD
GE1277256	4.462	GOOD
GE1277260	0.37	EMPTY
GE1277264	1.356	GOOD
GE1277265	1.063	GOOD
GE1277269	0.342	EMPTY
GE1277284	0.213	EMPTY
GE12773	4.371	GOOD
GE1277315	0.814	GOOD
GE1277325	1.068	GOOD
GE1277327	0.601	GOOD
GE1277332	0.789	GOOD
GE1277339	7.538	GOOD
GE1277357	0.998	GOOD
GE1277374	0.158	EMPTY
GE1277389	30.408	GOOD
GE1277390	0.233	EMPTY
GE12774	7.007	GOOD
GE1277400	4.543	GOOD
GE1277409	0.537	GOOD
GE1277415	3.708	GOOD
GE1277424	2.961	GOOD
GE1277425	0.502	GOOD
GE1277434	4.025	GOOD
GE1277436	12.676	GOOD
GE1277445	NA	MSR
GE1277459	0.029	EMPTY
GE1277494	5.041	GOOD
GE1277497	0.488	EMPTY
GE12775	18.041	GOOD
GE1277509	0.08	EMPTY
GE1277513	0.3	EMPTY
GE1277521	0.04	EMPTY
GE1277545	0.595	GOOD
GE1277548	0.118	EMPTY
GE1277556	4.454	GOOD
GE1277557	0.139	EMPTY
GE1277558	0.131	EMPTY
GE1277560	5.938	GOOD
GE1277565	0.185	EMPTY
GE1277572	0.265	EMPTY
GE1277590	1.167	GOOD
GE1277591	0.341	EMPTY
GE1277593	8.64	GOOD
GE1277596	2.313	GOOD
GE12776	1.131	GOOD
GE1277610	0.157	EMPTY
GE1277622	0.156	EMPTY
GE1277644	5.328	GOOD
GE1277648	9.339	GOOD
GE1277650	0.352	EMPTY
GE1277669	0.133	EMPTY
GE1277675	0.304	EMPTY
GE12777	6.156	GOOD
GE1277705	2.626	GOOD
GE1277726	0.192	EMPTY
GE1277737	1.783	GOOD
GE1277747	2.671	GOOD
GE1277758	NA	MSR
GE1277759	1.178	GOOD
GE1277765	0.104	EMPTY
GE1277776	1.623	GOOD
GE1277782	1.32	GOOD
GE1277791	0.359	EMPTY
GE1277792	2.819	GOOD
GE1277794	0.45	GOOD
GE1277795	0.165	EMPTY
GE12778	35.905	GOOD
GE1277809	-0.036	NEGATIVE
GE1277814	21.278	GOOD
GE1277831	1.175	GOOD
GE1277834	-0.037	NEGATIVE
GE1277836	0.406	EMPTY
GE1277870	0.19	EMPTY
GE1277877	0.3	EMPTY
GE1277880	3.555	GOOD
GE1277895	2.065	GOOD
GE12779	0.217	EMPTY
GE1277907	3.468	GOOD
GE1277910	1.412	GOOD
GE1277913	0.334	EMPTY
GE1277931	0.367	EMPTY
GE1277937	0.134	EMPTY
GE1277939	0.129	EMPTY
GE1277945	14.261	GOOD
GE1277963	1.703	GOOD
GE1277982	1.593	GOOD
GE1277983	0.12	EMPTY
GE12780	0.774	GOOD
GE1278000	2.94	GOOD
GE1278003	0.155	EMPTY
GE1278018	5.669	GOOD
GE1278021	0.195	EMPTY
GE1278022	3.469	GOOD
GE1278024	0.387	EMPTY
GE1278047	11.219	GOOD
GE1278049	0.296	EMPTY
GE1278070	26.404	GOOD
GE1278072	1.433	GOOD
GE1278086	0.206	EMPTY
GE1278093	28.087	GOOD
GE12781	7.564	GOOD
GE1278102	0.212	EMPTY
GE1278103	6.463	GOOD
GE1278110	20.834	GOOD
GE1278121	0.321	EMPTY
GE1278126	2.869	GOOD
GE1278127	0.319	EMPTY
GE1278142	0.131	EMPTY
GE1278160	0.284	EMPTY
GE1278164	0.083	EMPTY
GE1278171	0.129	EMPTY
GE1278181	0.13	EMPTY
GE1278184	1.113	GOOD
GE1278192	58.084	GOOD
GE12782	18.2	GOOD
GE1278208	6.641	GOOD
GE1278210	0.087	EMPTY
GE1278214	23.369	GOOD
GE1278222	0.82	GOOD
GE1278246	1.486	GOOD
GE1278251	0.132	EMPTY
GE1278257	13.434	GOOD
GE1278259	2.506	GOOD
GE1278264	0.118	EMPTY
GE1278265	0.278	EMPTY
GE1278270	3.139	GOOD
GE1278280	18.91	GOOD
GE1278293	4.642	GOOD
GE12783	0.673	GOOD
GE1278307	0.412	EMPTY
GE1278311	0.192	EMPTY
GE1278325	0.164	EMPTY
GE1278337	0.267	EMPTY
GE1278341	5.062	GOOD
GE1278343	0.16	EMPTY
GE1278349	0.102	EMPTY
GE1278357	0.834	GOOD
GE1278360	10.419	GOOD
GE1278371	1.374	GOOD
GE1278377	0.201	EMPTY
GE1278387	0.094	EMPTY
GE1278393	0.182	EMPTY
GE1278399	2.488	GOOD
GE12784	3.892	GOOD
GE1278417	0.617	GOOD
GE1278419	0.181	EMPTY
GE1278422	5.552	GOOD
GE1278423	0.86	GOOD
GE1278425	0.184	EMPTY
