Reporter Identifier	T00247074 normalised intensity	T00247074 quality flag
GE17499	29.659	GOOD
GE17500	9.134	GOOD
GE17501	18.866	GOOD
GE17502	3.999	GOOD
GE17503	10.387	GOOD
GE17504	0.419	EMPTY
GE17505	3.116	GOOD
GE17506	5.923	GOOD
GE17507	2.976	GOOD
GE17508	8.318	GOOD
GE17509	0.68	GOOD
GE17510	0.512	GOOD
GE17511	4.001	GOOD
GE17512	4.64	GOOD
GE17513	9.62	GOOD
GE17514	0.25	EMPTY
GE17515	0.592	GOOD
GE17516	3.69	GOOD
GE17517	8.457	GOOD
GE17518	0.152	EMPTY
GE17519	3.842	GOOD
GE17520	4.706	GOOD
GE17521	1.211	GOOD
GE17522	24.504	GOOD
GE17523	7.961	GOOD
GE17524	1.392	GOOD
GE17525	82.661	GOOD
GE17526	0.223	EMPTY
GE17527	69.041	GOOD
GE17528	15.251	GOOD
GE17529	27.254	GOOD
GE17530	10.897	GOOD
GE17531	2.359	GOOD
GE17533	7.555	GOOD
GE17534	5.421	GOOD
GE17535	11.967	GOOD
GE17536	3.482	GOOD
GE17537	14.926	GOOD
GE17538	9.638	GOOD
GE17539	10.684	GOOD
GE17541	0.323	EMPTY
GE17542	1.316	GOOD
GE17543	0.236	EMPTY
GE17545	17.446	GOOD
GE17546	6.26	GOOD
GE17547	5.996	GOOD
GE17548	13.384	GOOD
GE17549	0.765	GOOD
GE17550	8.275	GOOD
GE17551	7.488	GOOD
GE17552	8.888	GOOD
GE17553	4.989	GOOD
GE17554	0.913	GOOD
GE17555	30.56	GOOD
GE17557	30.871	GOOD
GE17558	0.67	GOOD
GE17559	10.538	GOOD
GE17560	5.097	GOOD
GE17561	3.184	GOOD
GE17562	6.039	GOOD
GE17563	11.096	GOOD
GE17564	7.637	GOOD
GE17565	4.552	GOOD
GE17566	0.865	GOOD
GE17567	0.912	GOOD
GE17568	0.728	GOOD
GE17569	28.135	GOOD
GE17570	3.313	GOOD
GE17571	1.569	GOOD
GE17572	40.323	GOOD
GE17573	8.989	GOOD
GE17574	8.241	GOOD
GE17575	18.081	GOOD
GE17576	7.155	GOOD
GE17577	5.206	GOOD
GE17578	1.254	GOOD
GE17579	0.055	EMPTY
GE17580	5.044	GOOD
GE17581	10.83	GOOD
GE17582	2.409	GOOD
GE17583	0.04	EMPTY
GE17584	4.141	GOOD
GE17585	7.005	GOOD
GE17586	3.737	GOOD
GE17587	2.506	GOOD
GE17589	0.507	GOOD
GE17591	16.525	GOOD
GE17593	2.324	GOOD
GE17594	1.948	GOOD
GE17595	6.048	GOOD
GE17597	0.107	EMPTY
GE17598	2.849	GOOD
GE17599	0.58	GOOD
GE17600	6.682	GOOD
GE17601	0.531	GOOD
GE17602	-0.012	NEGATIVE
GE17603	7.652	GOOD
GE17604	6.303	GOOD
GE17605	0.13	EMPTY
GE17606	12.183	GOOD
GE17607	8.521	GOOD
GE17608	7.839	GOOD
GE17610	9.846	GOOD
GE17611	0.757	GOOD
GE17612	3.05	GOOD
GE17613	7.355	GOOD
GE17614	2.434	GOOD
GE17615	12.444	GOOD
GE17616	1.489	GOOD
GE17617	4.445	GOOD
GE17618	7.761	GOOD
GE17619	18.463	GOOD
GE17620	0.63	GOOD
GE17621	6.26	GOOD
GE17622	20.006	GOOD
GE17623	1.474	GOOD
GE17624	1.456	GOOD
GE17625	22.944	GOOD
GE17626	5.746	GOOD
GE17627	9.779	GOOD
GE17628	10.182	GOOD
GE17629	5.074	GOOD
GE17630	8.274	GOOD
GE17631	10.841	GOOD
GE17632	0.527	EMPTY
GE17633	28.178	GOOD
GE17634	3.537	GOOD
GE17636	3.193	GOOD
GE17637	6.407	GOOD
GE17639	0.422	EMPTY
GE17640	19.179	GOOD
GE17641	2.474	GOOD
GE17642	2.277	GOOD
GE17643	4.621	GOOD
GE17644	6.073	GOOD
GE17645	10.342	GOOD
GE17646	20.894	GOOD
GE17648	1.07	GOOD
GE17649	0.133	EMPTY
GE17650	4.756	GOOD
GE17651	4.75	GOOD
GE17652	4.127	GOOD
GE17653	1.975	GOOD
GE17654	1.589	GOOD
GE17656	1.298	GOOD
GE17657	0.977	GOOD
GE17658	0.393	EMPTY
GE17659	5.131	GOOD
GE17660	1.558	GOOD
GE17661	7.447	GOOD
GE17662	38.471	GOOD
GE17663	3.285	GOOD
GE17664	8.88	GOOD
GE17665	3.311	GOOD
GE17666	20.018	GOOD
GE17667	0.499	EMPTY
GE17668	10.826	GOOD
GE17669	0.631	GOOD
GE17670	2.936	GOOD
GE17671	4.524	GOOD
GE17672	3.825	GOOD
GE17673	1.696	GOOD
GE17674	2.216	GOOD
GE17675	34.553	GOOD
GE17676	7.126	GOOD
GE17677	4.638	GOOD
GE17678	19.073	GOOD
GE17679	4.773	GOOD
GE17680	0.677	GOOD
GE17681	1.094	GOOD
GE17682	3.516	GOOD
GE17683	37.879	GOOD
GE17684	1.645	GOOD
GE17685	22.614	GOOD
GE17686	2.266	GOOD
GE17687	27.066	GOOD
GE17688	10.128	GOOD
GE17689	29.088	GOOD
GE17690	21.286	GOOD
GE17691	7.339	GOOD
GE17692	0.42	EMPTY
GE17693	3.172	GOOD
GE17694	9.055	GOOD
GE17695	4.042	GOOD
GE17696	2.627	GOOD
GE17697	1.945	GOOD
GE17698	8.215	GOOD
GE17699	0.286	EMPTY
GE17700	0.698	GOOD
GE17701	31.398	GOOD
GE17702	5.836	GOOD
GE17703	0.559	EMPTY
GE17704	1.268	GOOD
GE17705	11.475	GOOD
GE17706	53.233	GOOD
GE17707	7.698	GOOD
GE17708	1.766	GOOD
GE17709	24.987	GOOD
GE17710	6.083	GOOD
GE17711	10.104	GOOD
GE17712	6.057	GOOD
GE17713	0.28	EMPTY
GE17714	5.929	GOOD
GE17715	5.415	GOOD
GE17716	0.573	GOOD
GE17717	6.235	GOOD
GE17718	9.619	GOOD
GE17719	0.313	EMPTY
GE17720	0.508	EMPTY
GE17721	29.296	GOOD
GE17722	27.976	GOOD
GE17723	3.977	GOOD
GE17724	0.342	EMPTY
GE17725	0.238	EMPTY
GE17726	4.664	GOOD
GE17727	9.571	GOOD
GE17728	26.529	GOOD
GE17729	33.172	GOOD
GE17730	17.979	GOOD
GE17731	0.734	GOOD
GE17732	18.386	GOOD
GE17733	32.686	GOOD
GE17734	3.116	GOOD
GE17735	3.061	GOOD
GE17736	49.064	GOOD
GE17737	10.367	GOOD
GE17738	0.223	EMPTY
GE17739	0.699	GOOD
GE17740	19.155	GOOD
GE17741	1.999	GOOD
GE17742	23.917	GOOD
GE17743	19.821	GOOD
GE17744	1.171	GOOD
GE17745	42.13	GOOD
GE17746	18.134	GOOD
GE17747	3.793	GOOD
GE17748	32.131	GOOD
GE17749	2.884	GOOD
GE17750	0.148	EMPTY
GE17751	1.463	GOOD
GE17752	16.823	GOOD
GE17753	0.21	EMPTY
GE17754	4.357	GOOD
GE17755	1.136	GOOD
GE17756	32.212	GOOD
GE17757	4.601	GOOD
GE17758	20.891	GOOD
GE17759	40.932	GOOD
GE17760	5.043	GOOD
GE17761	11.442	GOOD
GE17762	4.736	GOOD
GE17763	3.065	GOOD
GE17764	0.942	GOOD
GE17765	0.229	EMPTY
GE17766	10.973	GOOD
GE17767	0.069	EMPTY
GE17768	0.279	EMPTY
GE17769	5.539	GOOD
GE17770	13.185	GOOD
GE17771	6.675	GOOD
GE17772	5.234	GOOD
GE17773	6.986	GOOD
GE17774	56.034	POOR
GE17775	0.145	EMPTY
GE17776	7.077	GOOD
GE17777	0.497	GOOD
GE17778	16.893	GOOD
GE17779	7.765	GOOD
GE17780	5.651	GOOD
GE17781	23.482	GOOD
GE17782	16.092	GOOD
GE17783	22.344	GOOD
GE17784	1.727	GOOD
GE17785	0.984	GOOD
GE17786	1.297	GOOD
GE17787	7.693	GOOD
GE17788	46.785	GOOD
GE17789	4.635	GOOD
GE17790	17.294	GOOD
GE17791	0.223	EMPTY
GE17792	51.257	GOOD
GE17793	14.079	GOOD
GE17794	24.249	GOOD
GE17795	0.365	EMPTY
GE17796	3.009	GOOD
GE17797	18.349	GOOD
GE17798	1.27	GOOD
GE17799	7.724	GOOD
GE17800	3.663	GOOD
GE17801	3.23	GOOD
GE17802	0.191	EMPTY
GE17803	10.386	GOOD
GE17804	27.196	GOOD
GE17805	7.541	GOOD
GE17806	0.375	EMPTY
GE17807	8.088	GOOD
GE17808	1.208	GOOD
GE17809	4.183	GOOD
GE17810	5.116	GOOD
GE17811	4.273	GOOD
GE17812	3.966	GOOD
GE17813	0.627	GOOD
GE17814	4.121	GOOD
GE17815	6.374	GOOD
GE17816	1.196	GOOD
GE17817	3.609	GOOD
GE17818	12.292	GOOD
GE17819	47.935	GOOD
GE17820	18.499	GOOD
GE17821	10.717	GOOD
GE17822	15.739	GOOD
GE17823	0.803	GOOD
GE17824	1.063	GOOD
GE17825	3.296	GOOD
GE17826	19.658	GOOD
GE17827	0.679	GOOD
GE17828	4.945	GOOD
GE17829	7.847	GOOD
GE17830	0.808	GOOD
GE17831	16.037	GOOD
GE17832	14.288	GOOD
GE17833	0.696	GOOD
GE17834	8.156	GOOD
GE17835	45.805	GOOD
GE17836	0.312	EMPTY
GE17837	11.013	GOOD
GE17838	3.595	GOOD
GE17839	2.154	GOOD
GE17840	0.109	EMPTY
GE17841	10.493	GOOD
GE17842	8.073	GOOD
GE17843	14.635	GOOD
GE17844	6.675	GOOD
GE17845	36.951	GOOD
GE17846	5.247	GOOD
GE17847	5.341	GOOD
GE17848	13.663	GOOD
GE17849	0.305	EMPTY
GE17850	3.974	GOOD
GE17851	7.46	GOOD
GE17852	0.067	EMPTY
GE17853	0.213	EMPTY
GE17854	7.281	GOOD
GE17855	5.597	GOOD
GE17856	6.557	GOOD
GE17857	1.522	GOOD
GE17858	1.066	GOOD
GE17859	3.721	GOOD
GE17860	11.681	GOOD
GE17861	0.905	GOOD
GE17862	9.832	GOOD
GE17863	3.237	GOOD
GE17864	8.687	GOOD
GE17865	0.081	EMPTY
GE17866	7.757	GOOD
GE17867	4.769	GOOD
GE17868	0.788	GOOD
GE17869	32.966	GOOD
GE17870	7.721	GOOD
GE17871	10.654	GOOD
GE17872	0.56	GOOD
GE17873	9.537	GOOD
GE17874	2.774	GOOD
GE17875	5.128	GOOD
GE17876	3.571	GOOD
GE17877	6.288	GOOD
GE17878	1.128	GOOD
GE17879	5.034	GOOD
GE17880	2.763	GOOD
GE17881	0.471	GOOD
GE17882	5.372	GOOD
GE17883	0.281	EMPTY
GE17884	9.06	GOOD
GE17885	18.965	GOOD
GE17886	1.965	GOOD
GE17887	3.524	GOOD
GE17888	2.96	GOOD
GE17889	6.271	GOOD
GE17890	6.945	GOOD
GE17891	0.805	GOOD
GE17892	0.167	EMPTY
GE17893	13.036	GOOD
GE17894	23.736	GOOD
GE17895	15.53	GOOD
GE17896	14.597	GOOD
GE17897	1.005	GOOD
GE17898	24.068	GOOD
GE17899	19.225	GOOD
GE17900	0.535	GOOD
GE17901	4.83	GOOD
GE17902	8.102	GOOD
GE17903	2.54	GOOD
GE17904	12.719	GOOD
GE17905	32.702	GOOD
GE17906	9.856	GOOD
GE17907	2.088	GOOD
GE17908	-0.136	NEGATIVE
GE17909	12.529	GOOD
GE17910	5.26	GOOD
GE17911	6.751	GOOD
GE17912	1.85	GOOD
GE17913	8.492	GOOD
GE17914	12.935	GOOD
GE17915	20.68	GOOD
GE17916	1.933	GOOD
GE17917	0.379	EMPTY
GE17918	2.075	GOOD
GE17919	1.819	GOOD
GE17920	21.837	GOOD
GE17921	1.106	GOOD
GE17922	5.899	GOOD
GE17923	1.276	GOOD
GE17924	0.754	GOOD
GE17925	22.865	GOOD
GE17926	27.591	GOOD
GE17927	5.016	GOOD
GE17928	6.521	GOOD
GE17929	39.526	GOOD
GE17930	0.988	GOOD
GE17931	2.641	GOOD
GE17932	3.09	GOOD
GE17933	4.723	GOOD
GE17934	1.602	GOOD
GE17935	12.318	GOOD
GE17936	0.729	GOOD
GE17937	0.523	GOOD
GE17938	0.268	EMPTY
GE17939	12.483	GOOD
GE17940	15.757	GOOD
GE17941	9.871	GOOD
GE17942	8.08	GOOD
GE17943	5.419	GOOD
GE17944	0.492	GOOD
GE17945	8.052	GOOD
GE17946	3.023	GOOD
GE17947	3.591	GOOD
GE17948	14.091	GOOD
GE17949	2.772	GOOD
GE17950	2.507	GOOD
GE17951	7.338	GOOD
GE17952	2.193	GOOD
GE17953	10.422	GOOD
GE17954	0.342	EMPTY
GE17955	2.593	GOOD
GE17956	16.971	GOOD
GE17957	0.18	EMPTY
GE17958	3.047	GOOD
GE17959	4.006	GOOD
GE17960	0.115	EMPTY
GE17961	7.381	GOOD
GE17962	3.731	GOOD
GE17963	1.323	GOOD
GE17964	8.05	GOOD
GE17965	1.771	GOOD
GE17966	0.8	GOOD
GE17967	0.142	EMPTY
GE17968	6.155	GOOD
GE17969	0.175	EMPTY
GE17970	0.347	EMPTY
GE17971	2.089	GOOD
GE17972	0.194	EMPTY
GE17973	0.679	GOOD
GE17974	7.361	GOOD
GE17975	1.342	GOOD
GE17976	1.663	GOOD
GE17977	37.222	GOOD
GE17978	0.635	GOOD
GE17979	0.238	EMPTY
GE17980	5.328	GOOD
GE17981	NA	MSR
GE17982	8.916	GOOD
GE17983	1.385	GOOD
GE17984	0.516	EMPTY
GE17985	6.045	GOOD
GE17986	16.534	GOOD
GE17987	1.024	GOOD
GE17988	0.627	GOOD
GE17989	0.137	EMPTY
GE17990	3.636	GOOD
GE17991	3.813	GOOD
GE17992	0.507	GOOD
GE17993	5.266	GOOD
GE17994	1.088	GOOD
GE17995	45.285	GOOD
GE17996	4.153	GOOD
GE17997	0.429	EMPTY
GE17998	0.666	GOOD
GE17999	1.672	GOOD
GE18000	0.192	EMPTY
GE18001	1.363	GOOD
GE18002	5.222	GOOD
GE18003	0.272	EMPTY
GE18004	67.39	GOOD
GE18005	2.734	GOOD
GE18006	1.79	GOOD
GE18007	88.118	GOOD
GE18008	3.282	GOOD
GE18009	16.777	GOOD
GE18010	28.356	GOOD
GE18011	2.513	GOOD
GE18012	94.446	GOOD
GE18013	2.351	GOOD
GE18014	16.47	GOOD
GE18015	17.059	GOOD
GE18016	41.734	GOOD
GE18017	9.247	GOOD
GE18018	15.338	GOOD
GE18019	7.181	GOOD
GE18020	11.823	GOOD
GE18021	15.479	GOOD
GE18022	29.424	GOOD
GE18023	1.326	GOOD
GE18024	6.761	GOOD
GE18025	20.455	GOOD
GE18026	2.9	GOOD
GE18027	0.641	GOOD
GE18028	62.717	GOOD
GE18029	0.486	GOOD
GE18030	13.386	GOOD
GE18031	170.198	GOOD
GE18032	26.746	GOOD
GE18033	4.115	GOOD
GE18034	3.557	GOOD
GE18035	2.057	GOOD
GE18036	21.816	GOOD
GE18037	9.507	GOOD
GE18038	5.241	GOOD
GE18039	9.119	GOOD
GE18040	35.292	GOOD
GE18041	96.311	GOOD
GE18042	21.9	GOOD
GE18043	0.259	EMPTY
GE18044	39.311	GOOD
GE18045	1.895	GOOD
GE18046	4.841	GOOD
GE18047	5.308	GOOD
GE18048	0.568	GOOD
GE18049	7.139	GOOD
GE18050	23.351	GOOD
GE18051	2.866	GOOD
GE18052	1.117	GOOD
GE18053	1.701	GOOD
GE18054	0.022	EMPTY
GE18055	7.929	GOOD
GE18056	1.831	GOOD
GE18057	0.949	GOOD
GE18058	2.618	GOOD
GE18059	4.074	GOOD
GE18060	0.517	GOOD
GE18061	3.491	GOOD
GE18062	8.522	GOOD
GE18063	22.783	GOOD
GE18064	2.921	GOOD
GE18065	9.944	GOOD
GE18066	6.197	GOOD
GE18067	55.159	GOOD
GE18068	5.852	GOOD
GE18069	1.819	GOOD
GE18070	9.822	GOOD
GE18071	5.722	GOOD
GE18072	3.846	GOOD
GE18073	123.705	GOOD
GE18074	35.368	GOOD
GE18075	4.808	GOOD
GE18076	2.744	GOOD
GE18077	7.517	GOOD
GE18078	1.881	GOOD
GE18079	1.776	GOOD
GE18080	1.107	GOOD
GE18081	7.588	GOOD
GE18082	5.624	GOOD
GE18083	7.573	GOOD
GE18084	3.544	GOOD
GE18085	1.464	GOOD
GE18086	2.196	GOOD
GE18087	1.088	GOOD
GE18088	6.604	GOOD
GE18089	14.323	GOOD
GE18090	26.711	GOOD
GE18091	11.917	GOOD
GE18092	9.222	GOOD
GE18093	4.986	GOOD
GE18094	19.707	GOOD
GE18095	1.998	GOOD
GE18096	0.392	EMPTY
GE18097	8.263	GOOD
GE18098	15.983	GOOD
GE18099	9.562	GOOD
GE18100	0.963	GOOD
GE18101	0.981	GOOD
GE18102	1.71	GOOD
GE18103	9.837	GOOD
GE18104	6.217	GOOD
GE18105	3.45	GOOD
GE18106	7.726	GOOD
GE18107	9.125	GOOD
GE18108	3.528	GOOD
GE18109	16.773	GOOD
GE18110	3.712	GOOD
GE18111	0.96	GOOD
GE18112	10.973	GOOD
GE18113	5.938	GOOD
GE18114	10.223	GOOD
GE18115	0.566	GOOD
GE18116	14.986	GOOD
GE18117	13.786	GOOD
GE18118	1.949	GOOD
GE18119	7.418	GOOD
GE18120	44.631	GOOD
GE18121	0.461	EMPTY
GE18122	11.032	GOOD
GE18123	16.193	GOOD
GE18124	1.537	GOOD
GE18125	1.898	GOOD
GE18126	2.335	GOOD
GE18127	72.737	GOOD
GE18128	2.77	GOOD
GE18129	33.569	GOOD
GE18130	2.406	GOOD
GE18131	12.399	GOOD
GE18132	19.354	GOOD
GE18133	26.838	GOOD
GE18134	10.765	GOOD
GE18135	6.502	GOOD
GE18136	15.46	GOOD
GE18137	1.798	GOOD
GE18138	6.47	GOOD
GE18139	28.811	GOOD
GE18140	3.008	GOOD
GE18141	6.432	GOOD
GE18142	5.08	GOOD
GE18143	8.139	GOOD
GE18144	2.069	GOOD
GE18145	17.573	GOOD
GE18146	0.537	GOOD
GE18147	1.783	GOOD
GE18148	9.582	GOOD
GE18149	3.037	GOOD
GE18150	8.924	GOOD
GE18151	12.234	GOOD
GE18152	2.008	GOOD
GE18153	17.432	GOOD
GE18154	105.828	GOOD
GE18155	4.525	GOOD
GE18156	2.527	GOOD
GE18157	25.754	GOOD
GE18158	24.979	GOOD
GE18159	4.789	GOOD
GE18160	11.252	GOOD
GE18161	49.974	GOOD
GE18162	0.58	GOOD
GE18163	12.319	GOOD
GE18164	81.764	GOOD
GE18165	33.452	GOOD
GE18166	0.081	EMPTY
GE18167	17.545	GOOD
GE18168	7.779	GOOD
GE18169	0.092	EMPTY
GE18170	29.582	GOOD
GE18171	5.3	GOOD
GE18172	1.522	POOR
GE18173	19.202	GOOD
GE18174	0.407	EMPTY
GE18175	1.702	GOOD
GE18176	10.051	GOOD
GE18177	10.215	GOOD
GE18178	3.159	GOOD
GE18179	0.234	EMPTY
GE18180	3.333	GOOD
GE18181	3.154	GOOD
GE18182	6.086	GOOD
GE18183	15.003	GOOD
GE18184	22.535	GOOD
GE18185	21.852	GOOD
GE18186	0.178	EMPTY
GE18187	6.664	GOOD
GE18188	5.107	GOOD
GE18189	1.385	GOOD
GE18190	16.817	GOOD
GE18191	16.769	GOOD
GE18192	12.498	GOOD
GE18193	9.376	GOOD
GE18194	1.887	GOOD
GE18195	4.665	GOOD
GE18196	0.694	GOOD
GE18197	3.875	GOOD
GE18198	8.825	GOOD
GE18199	11.324	GOOD
GE18200	2.366	GOOD
GE18201	15.793	GOOD
GE18202	1.005	GOOD
GE18203	11.23	GOOD
GE18204	12.895	GOOD
GE18205	3.869	GOOD
GE18206	9.203	GOOD
GE18207	3.269	GOOD
GE18208	2.822	GOOD
GE18209	1.494	GOOD
GE18210	1.663	GOOD
GE18211	5.561	GOOD
GE18212	9.338	GOOD
GE18213	4.665	GOOD
GE18214	0.275	EMPTY
GE18215	4.672	GOOD
GE18216	9.07	GOOD
GE18217	2.966	GOOD
GE18218	14.436	GOOD
GE18219	37.641	GOOD
GE18220	3.184	GOOD
GE18221	16.358	GOOD
GE18222	1.812	GOOD
GE18223	1.051	GOOD
GE18224	0.584	GOOD
GE18225	1.257	GOOD
GE18226	33.166	GOOD
GE18227	10.159	GOOD
GE18228	2.142	GOOD
GE18229	2.949	GOOD
GE18230	7.146	GOOD
GE18231	4.651	GOOD
GE18232	13.403	GOOD
GE18233	0.106	EMPTY
GE18234	16.306	GOOD
GE18235	6.267	GOOD
GE18236	11.564	GOOD
GE18237	0.31	EMPTY
GE18238	6.547	GOOD
GE18239	2.89	GOOD
GE18240	1.173	GOOD
GE18241	1.174	GOOD
GE18242	4.657	GOOD
GE18243	4.055	GOOD
GE18244	0.638	GOOD
GE18245	12.547	GOOD
GE18246	3.128	GOOD
GE18247	7.194	GOOD
GE18248	34.468	GOOD
GE18249	53.043	GOOD
GE18250	4.313	GOOD
GE18251	41.694	GOOD
GE18252	18.644	GOOD
GE18253	11.1	GOOD
GE18254	8.135	GOOD
GE18255	2.87	GOOD
GE18256	16.042	GOOD
GE18257	7.823	GOOD
GE18258	3.343	GOOD
GE18259	14.214	GOOD
GE18260	1.145	GOOD
GE18261	0.952	GOOD
GE18262	0.349	EMPTY
GE18263	2.363	GOOD
GE18264	12.795	GOOD
GE18265	10.806	GOOD
GE18266	46.391	GOOD
GE18267	4.644	GOOD
GE18268	8.562	GOOD
GE18269	1.527	GOOD
GE18270	10.439	GOOD
GE18271	13.244	GOOD
GE18272	0.122	EMPTY
GE18273	13.03	GOOD
GE18274	3.928	GOOD
GE18275	0.247	EMPTY
GE18276	0.281	EMPTY
GE18277	3.697	GOOD
GE18278	18.486	GOOD
GE18279	40.351	GOOD
GE18280	10.689	GOOD
GE18281	4.369	GOOD
GE18282	29.882	GOOD
GE18283	0.144	EMPTY
GE18284	10.477	GOOD
GE18285	9.938	GOOD
GE18286	2.474	GOOD
GE18287	0.122	EMPTY
GE18288	1.298	GOOD
GE18289	31.488	GOOD
GE18290	0.246	EMPTY
GE18291	0.364	EMPTY
GE18292	1.156	GOOD
GE18293	6.369	GOOD
GE18294	369.544	GOOD
GE18295	20.7	GOOD
GE18296	2.381	GOOD
GE18297	0.73	GOOD
GE18298	0.225	EMPTY
GE18299	0.321	EMPTY
GE18300	0.21	EMPTY
GE18301	32.663	GOOD
GE18302	2.014	GOOD
GE18303	18.454	GOOD
GE18304	1.591	GOOD
GE18305	1.148	GOOD
GE18306	10.866	GOOD
GE18307	5.7	GOOD
GE18308	11.885	GOOD
GE18309	1.983	GOOD
GE18310	32.408	GOOD
GE18311	26.143	GOOD
GE18312	0.321	EMPTY
GE18313	2.092	GOOD
GE18314	6.282	GOOD
GE18315	0.645	GOOD
GE18316	6.441	GOOD
GE18317	0.205	EMPTY
GE18318	0.662	GOOD
GE18319	0.163	EMPTY
GE18320	10.264	GOOD
GE18321	0.754	GOOD
GE18322	0.712	GOOD
GE18323	0.95	GOOD
GE18324	0.106	EMPTY
GE18325	3.67	GOOD
GE18326	1.604	GOOD
GE18327	7.428	GOOD
GE18328	20.673	GOOD
GE18329	0.392	EMPTY
GE18330	1.547	GOOD
GE18331	0.174	EMPTY
GE18332	0.261	EMPTY
GE18333	4.852	GOOD
GE18334	0.084	EMPTY
GE18335	0.123	EMPTY
GE18336	3.684	GOOD
GE18337	6.05	GOOD
GE18338	17.719	GOOD
GE18339	65.341	GOOD
GE18340	5.541	GOOD
GE18341	1.251	GOOD
GE18342	0.537	GOOD
GE18343	0.347	EMPTY
GE18344	2.092	GOOD
GE18345	6.175	GOOD
GE18346	0.705	GOOD
GE18347	0.183	EMPTY
GE18348	0.632	GOOD
GE18349	2.416	GOOD
GE18350	18.443	GOOD
GE18351	2.214	GOOD
GE18352	0.206	EMPTY
GE18353	20.445	GOOD
GE18354	4.688	GOOD
GE18355	0.703	GOOD
GE18356	11.706	GOOD
GE18357	3.466	GOOD
GE18358	0.897	GOOD
GE18359	2.786	GOOD
GE18360	1.31	GOOD
GE18361	3.526	GOOD
GE18362	3.258	GOOD
GE18363	0.63	GOOD
GE18364	0.163	EMPTY
GE18365	17.987	GOOD
GE18366	12.804	GOOD
GE18367	2.933	GOOD
GE18368	0.747	GOOD
GE18369	2.783	GOOD
GE18370	2.961	GOOD
GE18371	4.251	GOOD
GE18372	1.613	GOOD
GE18373	2.052	GOOD
GE18374	2.255	GOOD
GE18375	5.879	GOOD
GE18376	17.673	GOOD
GE18377	63.254	GOOD
GE18378	2.345	GOOD
GE18379	18.146	GOOD
GE18380	0.691	GOOD
GE18381	0.891	GOOD
GE18382	0.698	GOOD
GE18383	9.137	GOOD
GE18384	2.404	GOOD
GE18385	0.283	EMPTY
GE18386	4.123	GOOD
GE18387	18.311	GOOD
GE18388	2.916	GOOD
GE18389	3.477	GOOD
GE18390	1.992	GOOD
GE18391	0.934	GOOD
GE18392	34.068	GOOD
GE18393	0.141	EMPTY
GE18394	3.922	GOOD
GE18395	1.376	GOOD
GE18396	4.742	GOOD
GE18397	2.257	GOOD
GE18398	19.812	GOOD
GE18399	18.622	GOOD
GE18400	2.551	GOOD
GE18401	6.037	GOOD
GE18402	5.955	GOOD
GE18403	24.188	GOOD
GE18404	1.213	GOOD
GE18405	1.506	GOOD
GE18406	5.499	GOOD
GE18407	2.062	GOOD
GE18408	13.291	GOOD
GE18409	0.092	EMPTY
GE18410	11.714	GOOD
GE18411	1.216	GOOD
GE18412	5.698	GOOD
GE18413	1.589	GOOD
GE18414	3.028	GOOD
GE18415	10.643	GOOD
GE18416	0.189	EMPTY
GE18417	0.986	GOOD
GE18418	0.175	EMPTY
GE18419	2.148	GOOD
GE18420	15.718	GOOD
GE18421	4.842	GOOD
GE18422	10.867	GOOD
GE18423	4.765	GOOD
GE18424	3.689	GOOD
GE18425	11.025	GOOD
GE18426	3.722	GOOD
GE18427	2.778	GOOD
GE18428	8.618	GOOD
GE18429	0.703	GOOD
GE18430	18.972	GOOD
GE18431	6.447	GOOD
GE18432	12.542	GOOD
GE18433	0.877	GOOD
GE18434	3.351	GOOD
GE18435	4.166	GOOD
GE18436	22.166	GOOD
GE18437	4.606	GOOD
GE18438	5.354	GOOD
GE18439	5.494	GOOD
GE18440	6.734	GOOD
GE18441	4.574	GOOD
GE18442	4.119	GOOD
GE18443	0.183	EMPTY
GE18444	1.369	GOOD
GE18445	2.204	GOOD
GE18446	3.535	GOOD
GE18447	1.453	GOOD
GE18448	53.489	GOOD
GE18449	0.155	EMPTY
GE18450	0.512	GOOD
GE18451	14.137	GOOD
GE18452	0.245	EMPTY
GE18453	0.275	EMPTY
GE18454	2.331	GOOD
GE18455	25.099	GOOD
GE18456	6.801	GOOD
GE18457	0.138	EMPTY
GE18458	0.397	EMPTY
GE18459	0.194	EMPTY
GE18460	7.537	GOOD
GE18461	2.438	GOOD
GE18462	6.591	GOOD
GE18463	16.364	GOOD
GE18464	3.406	GOOD
GE18465	0.466	GOOD
GE18466	2.003	GOOD
GE18467	7.361	GOOD
GE18468	5.148	GOOD
GE18469	0.331	EMPTY
GE18470	12.886	GOOD
GE18471	36.663	GOOD
GE18472	5.331	GOOD
GE18473	0.331	EMPTY
GE18474	0.716	GOOD
GE18475	0.923	GOOD
GE18476	7.547	GOOD
GE18477	2.046	GOOD
GE18478	11.409	GOOD
GE18479	4.643	GOOD
GE18480	6.012	GOOD
GE18481	0.177	EMPTY
GE18482	17.558	GOOD
GE18483	0.066	EMPTY
GE18484	5.946	GOOD
GE18485	21.741	GOOD
GE18486	5.095	GOOD
GE18487	0.305	EMPTY
GE18488	1.689	GOOD
GE18489	2.184	GOOD
GE18490	4.643	GOOD
GE18491	0.647	GOOD
GE18492	4.981	GOOD
GE18493	54.314	GOOD
GE18494	3.781	GOOD
GE18495	0.405	EMPTY
GE18496	9.744	GOOD
GE18497	0.75	GOOD
GE18498	0.197	EMPTY
GE18499	1.001	GOOD
GE18500	4.806	GOOD
