Reporter Identifier	T00275905 normalised intensity	T00275905 quality flag
GE1229417	0.137	EMPTY
GE1229419	0.295	EMPTY
GE1229425	9.156	GOOD
GE1229426	0.121	EMPTY
GE1229427	4.124	GOOD
GE1229462	0.904	GOOD
GE1229470	0.228	EMPTY
GE1229472	0.109	EMPTY
GE1229478	0.269	EMPTY
GE1229491	1.059	GOOD
GE1229499	3.658	GOOD
GE12295	12.511	GOOD
GE1229517	0.773	GOOD
GE1229520	0.484	GOOD
GE1229526	6.282	GOOD
GE1229530	0.127	EMPTY
GE1229541	0.498	GOOD
GE1229550	NA	MSR
GE1229557	0.828	GOOD
GE1229558	0.287	EMPTY
GE1229575	12.151	GOOD
GE1229578	0.218	EMPTY
GE1229585	NA	MSR
GE12296	0.978	GOOD
GE1229605	4.285	GOOD
GE1229610	36.888	GOOD
GE1229631	0.498	GOOD
GE1229632	1.07	GOOD
GE1229637	0.739	GOOD
GE1229638	0.266	EMPTY
GE1229670	0.125	EMPTY
GE1229675	3.574	GOOD
GE1229682	0.064	EMPTY
GE1229689	0.006	EMPTY
GE1229691	7.646	GOOD
GE12297	4.786	GOOD
GE1229713	0.104	EMPTY
GE1229714	0.655	GOOD
GE1229724	0.35	EMPTY
GE1229740	0.224	EMPTY
GE1229748	0.149	EMPTY
GE1229757	0.881	GOOD
GE1229762	0.599	GOOD
GE1229765	0.27	EMPTY
GE1229769	2.11	GOOD
GE1229784	0.083	EMPTY
GE1229786	0.183	EMPTY
GE1229790	0.208	EMPTY
GE12298	10.975	GOOD
GE1229804	0.318	EMPTY
GE1229805	0.213	EMPTY
GE1229812	0.173	EMPTY
GE1229832	54.4	GOOD
GE1229853	-0.057	NEGATIVE
GE1229854	8.672	GOOD
GE1229855	0.406	EMPTY
GE1229860	0.387	EMPTY
GE1229862	5.16	GOOD
GE1229864	0.976	GOOD
GE1229877	0.24	EMPTY
GE1229888	0.27	EMPTY
GE1229898	0.36	EMPTY
GE12299	3.54	GOOD
GE1229909	0.454	GOOD
GE1229917	5.255	GOOD
GE1229923	7.922	GOOD
GE1229936	3.086	GOOD
GE1229938	7.999	GOOD
GE1229953	0.209	EMPTY
GE1229954	0.134	EMPTY
GE1229958	0.531	GOOD
GE1229973	1.806	GOOD
GE1229978	2.947	GOOD
GE1229983	0.136	EMPTY
GE1229999	0.197	EMPTY
GE12300	10.937	GOOD
GE1230009	0.236	EMPTY
GE1230019	1.666	GOOD
GE1230025	2.075	GOOD
GE1230031	1.604	GOOD
GE1230033	11.676	GOOD
GE1230039	3.281	GOOD
GE1230040	0.962	GOOD
GE1230041	0.181	EMPTY
GE1230067	NA	MSR
GE1230073	3.595	GOOD
GE1230086	6.723	GOOD
GE1230091	1.233	GOOD
GE12301	17.467	GOOD
GE1230101	0.063	EMPTY
GE1230106	0.402	GOOD
GE1230117	1.42	GOOD
GE1230118	0.735	GOOD
GE1230142	0.18	EMPTY
GE1230148	1.573	GOOD
GE1230155	0.687	GOOD
GE1230164	0.495	GOOD
GE1230173	1.118	GOOD
GE1230177	0.765	GOOD
GE1230191	0.264	EMPTY
GE1230198	0.203	EMPTY
GE12302	45.175	GOOD
GE1230202	0.28	EMPTY
GE1230207	0.752	GOOD
GE1230213	1.674	GOOD
GE1230231	1.971	GOOD
GE1230235	0.667	GOOD
GE1230240	3.859	GOOD
GE1230251	0.132	EMPTY
GE1230257	0.226	EMPTY
GE1230259	0.174	EMPTY
GE1230261	0.166	EMPTY
GE1230298	0.211	EMPTY
GE12303	3.142	GOOD
GE1230305	0.344	EMPTY
GE1230306	6.679	GOOD
GE1230313	127.288	GOOD
GE1230314	0.142	EMPTY
GE1230333	2.998	GOOD
GE1230337	NA	MSR
GE1230340	1.376	GOOD
GE1230365	2.084	GOOD
GE1230370	0.089	EMPTY
GE1230372	3.189	GOOD
GE1230380	0.128	EMPTY
GE1230382	2.185	GOOD
GE1230383	0.454	GOOD
GE1230389	0.957	GOOD
GE1230392	0.3	EMPTY
GE12304	4.38	GOOD
GE1230410	6.587	GOOD
GE1230426	1.431	GOOD
GE1230444	0.215	EMPTY
GE1230447	0.459	GOOD
GE1230450	36.299	GOOD
GE1230466	2.222	GOOD
GE1230471	0.335	EMPTY
GE1230473	0.466	GOOD
GE1230495	0.05	EMPTY
GE12305	16.141	GOOD
GE1230503	2.22	GOOD
GE1230504	1.916	GOOD
GE1230507	0.115	EMPTY
GE1230519	7.113	GOOD
GE1230521	0.236	EMPTY
GE1230527	3.455	GOOD
GE1230546	2.258	GOOD
GE1230569	2.357	GOOD
GE1230573	0.031	EMPTY
GE1230582	0.414	GOOD
GE1230584	13.051	GOOD
GE1230586	0.505	GOOD
GE1230588	6.405	GOOD
GE1230591	4.32	GOOD
GE1230598	0.097	EMPTY
GE12306	12.844	GOOD
GE1230601	0.185	EMPTY
GE1230613	0.837	GOOD
GE1230627	0.531	GOOD
GE1230639	1.575	GOOD
GE1230648	2.655	GOOD
GE1230653	5.62	GOOD
GE1230657	NA	MSR
GE1230665	0.046	EMPTY
GE1230679	22.015	GOOD
GE1230685	0.091	EMPTY
GE1230695	3.091	GOOD
GE12307	0.08	EMPTY
GE1230700	0.119	EMPTY
GE1230701	3.997	GOOD
GE1230718	0.593	GOOD
GE1230731	0.153	EMPTY
GE1230734	0.283	EMPTY
GE1230738	3.063	GOOD
GE1230751	1.768	GOOD
GE1230755	0.536	GOOD
GE1230775	0.091	EMPTY
GE1230790	0.549	GOOD
GE1230794	0.074	EMPTY
GE1230796	0.347	EMPTY
GE12308	34.287	GOOD
GE1230806	-0.018	NEGATIVE
GE1230808	0.049	EMPTY
GE1230822	0.33	EMPTY
GE1230839	0.81	GOOD
GE1230843	0.09	EMPTY
GE1230844	1.409	GOOD
GE1230849	2.032	GOOD
GE1230865	0.384	EMPTY
GE1230867	NA	MSR
GE1230878	0.053	EMPTY
GE1230893	0.142	EMPTY
GE12309	4.183	GOOD
GE1230900	1.354	GOOD
GE1230907	1.095	GOOD
GE1230912	1.052	GOOD
GE1230914	2.048	GOOD
GE1230917	0.205	EMPTY
GE1230920	10.695	GOOD
GE1230921	4.403	GOOD
GE1230922	6.071	GOOD
GE1230939	0.466	GOOD
GE1230962	25.877	GOOD
GE1230972	0.109	EMPTY
GE1230982	1.12	GOOD
GE12310	13.076	GOOD
GE1231002	3.611	GOOD
GE1231013	0.939	GOOD
GE1231015	0.259	EMPTY
GE1231025	0.165	EMPTY
GE1231030	0.413	EMPTY
GE1231032	8.773	GOOD
GE1231055	0.693	GOOD
GE1231064	0.728	GOOD
GE1231068	-0.021	NEGATIVE
GE1231078	0.182	EMPTY
GE1231079	0.091	EMPTY
GE1231089	5.725	GOOD
GE1231092	0.502	GOOD
GE1231095	0.602	GOOD
GE12311	27.377	GOOD
GE1231114	0.904	GOOD
GE1231128	4.97	GOOD
GE1231130	4.036	GOOD
GE1231131	0.122	EMPTY
GE1231155	0.195	EMPTY
GE1231157	1.148	GOOD
GE1231161	2.162	GOOD
GE1231162	32.415	GOOD
GE1231172	0.149	EMPTY
GE1231190	2.689	GOOD
GE1231199	2.072	GOOD
GE12312	9.217	GOOD
GE1231219	4.813	GOOD
GE1231222	0.106	EMPTY
GE1231234	0.014	EMPTY
GE1231238	3.019	GOOD
GE1231242	1.511	GOOD
GE1231245	9.6	GOOD
GE1231246	2.329	GOOD
GE1231255	22.723	GOOD
GE1231259	0.054	EMPTY
GE1231271	0.238	EMPTY
GE1231274	1.092	GOOD
GE1231276	3.02	GOOD
GE1231278	0.288	EMPTY
GE1231279	9.111	GOOD
GE1231289	0.592	GOOD
GE12313	12.24	GOOD
GE1231324	0.189	EMPTY
GE1231326	19.225	GOOD
GE1231354	1.292	GOOD
GE1231356	5.542	GOOD
GE1231357	0.096	EMPTY
GE1231366	6.335	GOOD
GE1231371	0.053	EMPTY
GE1231379	1.62	GOOD
GE1231383	14.9	GOOD
GE12314	10.352	GOOD
GE1231419	0.272	EMPTY
GE1231425	23.68	GOOD
GE1231430	0.477	GOOD
GE1231442	0.161	EMPTY
GE1231450	0.6	GOOD
GE1231455	1.103	GOOD
GE1231457	0.106	EMPTY
GE1231458	0.108	EMPTY
GE1231475	0.482	GOOD
GE1231490	0.132	EMPTY
GE12315	5.974	GOOD
GE1231506	0.225	EMPTY
GE1231531	1.854	GOOD
GE1231540	20.722	GOOD
GE1231564	0.344	EMPTY
GE1231575	3.059	GOOD
GE1231576	1.19	GOOD
GE1231587	4.52	GOOD
GE1231591	0.915	GOOD
GE12316	5.925	GOOD
GE1231606	0.044	EMPTY
GE1231608	15.306	GOOD
GE1231613	0.783	GOOD
GE1231614	0.119	EMPTY
GE1231617	7.23	GOOD
GE1231619	0.18	EMPTY
GE1231624	11.307	GOOD
GE1231629	0.166	EMPTY
GE1231652	0.129	EMPTY
GE1231663	0.147	EMPTY
GE1231671	1.247	GOOD
GE1231683	0.175	EMPTY
GE1231692	1.132	GOOD
GE1231693	0.196	EMPTY
GE12317	0.936	GOOD
GE1231711	5.134	GOOD
GE1231715	1.867	POOR
GE1231743	2.297	GOOD
GE1231757	2.492	GOOD
GE1231785	0.07	EMPTY
GE1231796	1.823	GOOD
GE12318	8.368	GOOD
GE1231803	0.137	EMPTY
GE1231815	0.508	GOOD
GE1231818	4.505	GOOD
GE1231828	0.188	EMPTY
GE1231832	0.618	GOOD
GE1231843	0.153	EMPTY
GE1231851	3.131	GOOD
GE1231853	0.111	EMPTY
GE1231876	0.463	GOOD
GE1231880	2.921	GOOD
GE1231885	1.397	GOOD
GE1231896	1.377	GOOD
GE1231898	1.14	GOOD
GE12319	0.45	GOOD
GE1231902	13.289	GOOD
GE1231909	1.77	GOOD
GE1231913	0.116	EMPTY
GE1231915	7.474	GOOD
GE1231927	1.007	GOOD
GE1231929	0.264	EMPTY
GE1231937	66.812	GOOD
GE1231939	1.863	GOOD
GE1231965	170.858	GOOD
GE1231975	1.281	GOOD
GE1231996	0.315	EMPTY
GE1231997	0.347	EMPTY
GE12320	0.099	EMPTY
GE1232003	0.156	EMPTY
GE1232010	0.098	EMPTY
GE1232015	44.023	GOOD
GE1232017	0.074	EMPTY
GE1232041	0.151	EMPTY
GE1232043	13.199	GOOD
GE1232055	0.114	EMPTY
GE1232073	1.554	GOOD
GE12321	18.54	GOOD
GE1232101	6.354	GOOD
GE1232121	0.586	GOOD
GE1232124	0.706	GOOD
GE1232131	0.71	GOOD
GE1232138	0.139	EMPTY
GE1232143	0.474	GOOD
GE1232145	0.244	EMPTY
GE1232164	0.229	EMPTY
GE1232169	1.717	GOOD
GE1232174	3.687	GOOD
GE1232179	1.778	GOOD
GE1232183	4.689	GOOD
GE1232190	0.744	GOOD
GE1232197	1.521	GOOD
GE12322	14.719	GOOD
GE1232200	0.166	EMPTY
GE1232205	1.392	GOOD
GE1232223	0.167	EMPTY
GE1232246	5.89	GOOD
GE1232247	0.008	EMPTY
GE1232254	4.126	GOOD
GE1232255	7.39	GOOD
GE1232256	0.815	GOOD
GE1232275	14.241	GOOD
GE1232286	0.188	EMPTY
GE1232288	22.074	GOOD
GE12323	5.91	GOOD
GE1232300	0.114	EMPTY
GE1232304	0.273	EMPTY
GE1232315	24.4	GOOD
GE1232324	0.046	EMPTY
GE1232331	0.228	EMPTY
GE1232338	0.139	EMPTY
GE1232341	0.132	EMPTY
GE1232352	0.767	GOOD
GE1232359	2.099	GOOD
GE1232362	19.271	GOOD
GE1232363	0.375	GOOD
GE1232386	33.265	GOOD
GE1232387	0.092	EMPTY
GE1232391	0.425	EMPTY
GE12324	1.011	GOOD
GE1232404	0.465	GOOD
GE1232416	2.036	GOOD
GE1232431	3.816	GOOD
GE1232435	1.329	GOOD
GE1232457	6.141	GOOD
GE1232458	4.227	GOOD
GE1232460	0.145	EMPTY
GE1232468	0.194	EMPTY
GE1232471	0.657	GOOD
GE1232497	4.518	GOOD
GE12325	13.129	GOOD
GE1232506	1.493	GOOD
GE1232513	0.11	EMPTY
GE1232521	0.595	GOOD
GE1232522	0.111	EMPTY
GE1232529	0.056	EMPTY
GE1232533	0.142	EMPTY
GE1232548	19.176	GOOD
GE1232559	0.158	EMPTY
GE1232563	0.263	EMPTY
GE1232573	0.658	GOOD
GE1232582	0.062	EMPTY
GE1232583	5.012	GOOD
GE1232590	1.034	GOOD
GE1232597	0.006	EMPTY
GE12326	0.883	GOOD
GE1232608	0.393	GOOD
GE1232635	0.188	EMPTY
GE1232643	0.168	EMPTY
GE1232644	0.245	EMPTY
GE1232651	3.388	GOOD
GE1232653	0.419	GOOD
GE1232687	0.37	EMPTY
GE1232691	-0.017	NEGATIVE
GE1232695	0.567	GOOD
GE12327	0.524	GOOD
GE1232703	9.59	GOOD
GE1232711	0.022	EMPTY
GE1232716	0.272	EMPTY
GE1232718	5.307	GOOD
GE1232719	0.088	EMPTY
GE1232721	2.894	GOOD
GE1232723	0.114	EMPTY
GE1232732	0.159	EMPTY
GE1232735	1.266	GOOD
GE1232738	0.192	EMPTY
GE1232740	2.295	GOOD
GE1232745	-0.041	NEGATIVE
GE1232751	0.089	EMPTY
GE1232768	0.977	GOOD
GE1232781	5.334	GOOD
GE1232784	5.742	GOOD
GE1232787	0.205	EMPTY
GE1232790	0.182	EMPTY
GE1232799	0.442	GOOD
GE12328	3.842	GOOD
GE1232808	2.595	GOOD
GE1232826	0.105	EMPTY
GE1232839	0.012	EMPTY
GE1232842	0.197	EMPTY
GE1232844	24.458	GOOD
GE1232849	0.699	GOOD
GE1232851	1.602	GOOD
GE1232852	0.889	GOOD
GE1232863	0.122	EMPTY
GE1232866	0.203	EMPTY
GE1232896	4.623	GOOD
GE12329	0.086	EMPTY
GE1232932	6.171	GOOD
GE1232948	0.256	EMPTY
GE1232952	0.965	GOOD
GE1232966	0.215	EMPTY
GE1232974	0.075	EMPTY
GE1232991	0.49	EMPTY
GE1232994	0.122	EMPTY
GE12330	2.519	GOOD
GE1233004	0.219	EMPTY
GE1233011	5.294	GOOD
GE1233026	0.075	EMPTY
GE1233028	0.261	EMPTY
GE1233035	0.335	EMPTY
GE1233040	0.213	EMPTY
GE1233045	0.263	EMPTY
GE1233047	0.138	EMPTY
GE1233061	0.181	EMPTY
GE1233072	1.823	GOOD
GE1233085	0.091	EMPTY
GE1233086	0.567	GOOD
GE1233091	0.093	EMPTY
GE1233093	6.587	GOOD
GE1233096	16.702	GOOD
GE12331	0.297	EMPTY
GE1233100	0.154	EMPTY
GE1233113	0.848	POOR
GE1233116	1.011	GOOD
GE1233118	0.192	EMPTY
GE1233122	7.328	GOOD
GE1233125	1.346	GOOD
GE1233126	3.889	GOOD
GE1233147	0.281	EMPTY
GE1233149	3.337	GOOD
GE1233154	2.131	GOOD
GE1233158	0.227	EMPTY
GE1233161	0.432	GOOD
GE1233169	0.635	GOOD
GE1233177	19.8	GOOD
GE1233184	3.67	GOOD
GE1233185	1.381	GOOD
GE1233192	0.865	GOOD
GE12332	9.064	GOOD
GE1233207	0.395	EMPTY
GE1233214	1.79	GOOD
GE1233215	0.011	EMPTY
GE1233217	0.121	EMPTY
GE1233230	5.796	GOOD
GE1233243	2.857	GOOD
GE1233268	1.589	GOOD
GE1233275	15.799	GOOD
GE1233283	1.752	GOOD
GE1233292	23.32	GOOD
GE1233295	3.895	GOOD
GE12333	18.415	GOOD
GE1233313	0.171	EMPTY
GE1233323	16.785	GOOD
GE1233331	0.956	GOOD
GE1233338	94.968	GOOD
GE1233360	1.396	GOOD
GE1233361	0.284	EMPTY
GE1233375	0.228	EMPTY
GE1233386	0.084	EMPTY
GE1233388	0.453	GOOD
GE1233399	0.494	GOOD
GE12334	8.411	GOOD
GE1233402	10.857	GOOD
GE1233429	19.243	GOOD
GE1233430	0.13	EMPTY
GE1233432	0.109	EMPTY
GE1233442	0.096	EMPTY
GE1233457	3.688	GOOD
GE1233465	0.339	EMPTY
GE1233474	0.372	EMPTY
GE1233477	0.816	GOOD
GE1233495	4.266	GOOD
GE12335	1.728	GOOD
GE1233520	0.589	GOOD
GE1233530	0.265	EMPTY
GE1233532	0.198	EMPTY
GE1233534	13.236	GOOD
GE1233549	0.163	EMPTY
GE1233551	0.143	EMPTY
GE1233557	2.09	GOOD
GE1233562	3.821	GOOD
GE1233575	9.183	GOOD
GE1233582	0.096	EMPTY
GE12336	13.247	GOOD
GE1233603	0.214	EMPTY
GE1233606	0.198	EMPTY
GE1233614	57.265	GOOD
GE1233622	-0.032	NEGATIVE
GE1233623	0.222	EMPTY
GE1233630	0.025	EMPTY
GE1233644	1.576	GOOD
GE1233646	0.01	EMPTY
GE1233651	6.2	GOOD
GE1233667	0.121	EMPTY
GE1233678	11.139	GOOD
GE1233690	1.059	GOOD
GE12337	0.951	GOOD
GE1233709	4.124	GOOD
GE1233713	5.067	GOOD
GE1233715	0.164	EMPTY
GE1233716	0.958	GOOD
GE1233717	0.161	EMPTY
GE1233722	2.34	GOOD
GE1233738	0.465	GOOD
GE1233745	0.096	EMPTY
GE1233754	3.737	GOOD
GE1233760	0.169	EMPTY
GE1233761	0.694	GOOD
GE1233792	0.292	EMPTY
GE1233798	0.116	EMPTY
GE12338	4.156	GOOD
GE1233808	2.187	GOOD
GE1233824	0.182	EMPTY
GE1233829	0.07	EMPTY
GE1233836	1.637	GOOD
GE1233839	0.173	EMPTY
GE1233852	0.127	EMPTY
GE1233867	1.821	GOOD
GE1233877	3.697	GOOD
GE1233889	0.276	EMPTY
GE12339	NA	MSR
GE1233903	0.521	GOOD
GE1233906	0.342	EMPTY
GE1233936	34.384	GOOD
GE1233937	60.984	GOOD
GE1233938	0.354	EMPTY
GE1233943	0.454	GOOD
GE1233953	0.203	EMPTY
GE1233956	1.156	GOOD
GE1233964	0.082	EMPTY
GE1233969	17.382	GOOD
GE1233980	0.511	GOOD
GE12340	35.567	GOOD
GE1234008	0.14	EMPTY
GE1234017	0.619	GOOD
GE1234024	0.173	EMPTY
GE1234030	0.087	EMPTY
GE1234034	4.767	GOOD
GE1234045	0.248	EMPTY
GE1234050	4.148	GOOD
GE1234054	0.304	EMPTY
GE1234065	0.087	EMPTY
GE1234067	0.495	GOOD
GE1234077	0.109	EMPTY
GE1234082	0.145	EMPTY
GE1234083	0.105	EMPTY
GE1234087	8.132	GOOD
GE1234090	19.289	GOOD
GE1234094	4.812	GOOD
GE1234099	0.659	GOOD
GE12341	19.732	GOOD
GE1234108	0.254	EMPTY
GE1234119	1.905	GOOD
GE1234134	0.741	GOOD
GE1234140	0.378	EMPTY
GE1234144	1.684	GOOD
GE1234176	1.01	GOOD
GE1234180	5.777	GOOD
GE1234195	1.216	GOOD
GE1234196	4.022	GOOD
GE1234198	20.231	GOOD
GE1234199	0.117	EMPTY
GE12342	24.349	GOOD
GE1234203	0.676	GOOD
GE1234217	0.034	EMPTY
GE1234235	1.939	GOOD
GE1234238	1.207	GOOD
GE1234248	0.133	EMPTY
GE1234258	1.402	GOOD
GE1234259	1.254	GOOD
GE1234263	49.911	GOOD
GE1234285	1.121	GOOD
GE1234289	13.582	GOOD
GE1234291	0.054	EMPTY
GE12343	0.628	GOOD
GE1234302	2.447	GOOD
GE1234317	0.176	EMPTY
GE1234322	0.123	EMPTY
GE1234338	1.422	GOOD
GE1234345	0.203	EMPTY
GE1234364	0.128	EMPTY
GE1234370	0.387	GOOD
GE1234372	0.094	EMPTY
GE1234381	0.194	EMPTY
GE1234383	0.066	EMPTY
GE12344	0.957	GOOD
GE1234417	4.735	GOOD
GE1234420	0.16	EMPTY
GE1234421	16.298	GOOD
GE1234437	0.332	EMPTY
GE1234439	0.518	GOOD
GE1234461	7.489	GOOD
GE1234463	12.955	GOOD
GE1234465	1.638	GOOD
GE1234481	0.146	EMPTY
GE12345	1.069	GOOD
GE1234502	13.653	GOOD
GE1234505	0.201	EMPTY
GE1234522	0.09	EMPTY
GE1234524	1.579	GOOD
GE1234535	51.088	GOOD
GE1234539	1.882	GOOD
GE1234540	0.207	EMPTY
GE1234543	6.758	GOOD
GE1234547	0.159	EMPTY
GE1234557	0.558	GOOD
GE1234562	0.005	EMPTY
GE1234566	1.486	GOOD
GE1234570	0.2	EMPTY
GE1234577	9.405	GOOD
GE1234582	0.144	EMPTY
GE1234583	4.219	GOOD
GE1234597	0.413	GOOD
GE12346	0.074	EMPTY
GE1234605	0.044	EMPTY
GE1234614	0.382	EMPTY
GE1234619	0.519	GOOD
GE1234629	0.144	EMPTY
GE1234652	0.772	GOOD
GE1234658	1.46	POOR
GE1234660	0.736	GOOD
GE1234664	0.167	EMPTY
GE1234675	0.749	GOOD
GE1234678	38.395	GOOD
GE1234685	15.331	GOOD
GE1234694	0.305	EMPTY
GE1234695	0.965	GOOD
GE12347	7.864	GOOD
GE1234700	5.487	GOOD
GE1234701	0.226	EMPTY
GE1234725	0.72	GOOD
GE1234734	0.131	EMPTY
GE1234736	0.196	EMPTY
GE1234767	0.171	EMPTY
GE1234781	63.356	GOOD
GE1234786	0.729	GOOD
GE12348	8.434	GOOD
GE1234805	0.182	EMPTY
GE1234815	1.654	GOOD
GE1234835	0.449	GOOD
GE1234845	5.349	GOOD
GE1234847	1.868	GOOD
GE1234863	9.523	GOOD
GE1234871	0.089	EMPTY
GE1234889	0.059	EMPTY
GE1234895	4.532	GOOD
GE12349	33.177	GOOD
GE1234901	8.594	GOOD
GE1234910	7.804	GOOD
GE1234911	0.062	EMPTY
GE1234917	16.407	GOOD
GE1234929	1.103	GOOD
GE1234931	2.09	GOOD
GE1234933	0.113	EMPTY
GE1234961	0.896	GOOD
GE1234962	0.935	GOOD
GE1234963	0.221	EMPTY
GE1234987	0.398	GOOD
GE12350	3.089	GOOD
GE1235009	0.328	EMPTY
GE1235019	0.294	EMPTY
GE1235021	0.273	EMPTY
GE1235031	2.326	GOOD
GE1235037	0.686	GOOD
GE1235042	0.199	EMPTY
GE1235048	1.698	GOOD
GE1235062	1.115	GOOD
GE1235070	1.532	GOOD
GE1235077	4.199	GOOD
GE1235092	0.543	GOOD
GE12351	0.214	EMPTY
GE1235102	44.027	GOOD
GE1235107	NA	MSR
GE1235115	3.957	GOOD
GE1235119	0.442	GOOD
GE1235120	0.064	EMPTY
GE1235131	4.258	GOOD
GE1235133	0.431	GOOD
GE1235137	0.134	EMPTY
GE1235146	0.356	EMPTY
GE1235150	0.176	EMPTY
GE1235154	0.704	GOOD
GE1235159	0.303	EMPTY
GE1235165	2.671	GOOD
GE1235174	26.94	POOR
GE1235176	0.199	EMPTY
GE12352	4.547	GOOD
GE1235200	0.199	EMPTY
GE1235204	2.683	POOR
GE1235205	0.787	GOOD
GE1235220	19.369	GOOD
GE1235224	16.012	GOOD
GE1235225	0.134	EMPTY
GE1235234	0.655	GOOD
GE1235269	1.18	GOOD
GE1235287	0.991	GOOD
GE1235296	0.205	EMPTY
GE1235299	1.795	GOOD
GE12353	9.848	GOOD
GE1235304	0.394	GOOD
GE1235340	0.166	EMPTY
GE1235347	14.793	GOOD
GE1235359	1.004	GOOD
GE1235363	15.718	GOOD
GE1235364	0.383	EMPTY
GE1235369	0.007	EMPTY
GE1235371	11.411	GOOD
GE1235373	2.12	GOOD
GE1235394	9.662	GOOD
GE12354	48.872	GOOD
GE1235410	0.021	EMPTY
GE1235420	0.641	GOOD
GE1235422	0.663	GOOD
GE1235436	12.393	GOOD
GE1235441	0.219	EMPTY
GE1235444	0.205	EMPTY
GE1235461	2.131	GOOD
GE1235462	0.061	EMPTY
GE1235464	1.653	GOOD
GE1235485	0.232	EMPTY
GE1235488	0.259	EMPTY
GE1235497	2.538	GOOD
GE1235499	0.718	GOOD
GE12355	0.467	GOOD
GE1235500	0.107	EMPTY
GE1235501	0.099	EMPTY
GE1235506	0.176	EMPTY
GE1235512	12.218	GOOD
GE1235513	0.245	EMPTY
GE1235519	0.317	EMPTY
GE1235529	1.121	GOOD
GE1235534	4.907	GOOD
GE1235537	2.557	GOOD
GE1235539	0.111	EMPTY
GE1235542	0.287	EMPTY
GE1235552	0.033	EMPTY
GE1235559	1.974	GOOD
GE1235564	2.957	GOOD
GE1235575	1.198	GOOD
GE12356	6.847	GOOD
GE1235606	4.973	GOOD
GE1235620	0.697	GOOD
GE1235621	7.836	GOOD
GE1235623	0.334	EMPTY
GE1235629	0.745	GOOD
GE1235631	0.207	EMPTY
GE1235650	0.178	EMPTY
GE1235658	10.771	GOOD
GE1235661	10.596	GOOD
GE1235670	0.008	EMPTY
GE1235679	16.973	GOOD
GE12357	12.381	POOR
GE1235713	0.281	EMPTY
GE1235725	0.739	GOOD
GE1235731	0.709	GOOD
GE1235736	0.686	GOOD
GE1235739	0.341	EMPTY
GE1235741	0.133	EMPTY
GE1235764	0.301	EMPTY
GE1235766	0.235	EMPTY
GE1235787	0.304	EMPTY
GE12358	71.475	GOOD
GE1235804	0.085	EMPTY
GE1235807	2.782	GOOD
GE1235808	4.648	GOOD
GE1235811	1.146	GOOD
GE1235822	0.055	EMPTY
GE1235856	0.04	EMPTY
GE1235860	1.989	GOOD
GE1235864	4.063	GOOD
GE1235867	0.679	GOOD
GE1235883	1.955	GOOD
GE1235885	0.156	EMPTY
GE1235897	1.251	GOOD
GE1235898	2.744	GOOD
GE12359	4.482	GOOD
GE1235907	0.295	EMPTY
GE1235915	0.135	EMPTY
GE1235916	0.208	EMPTY
GE1235926	0.406	EMPTY
GE1235944	0.185	EMPTY
GE1235947	0.493	GOOD
GE1235952	1.404	GOOD
GE1235955	2.17	GOOD
GE1235960	0.499	GOOD
GE1235968	0.206	EMPTY
GE1235982	0.704	GOOD
GE1235994	1.088	GOOD
GE12360	1.262	GOOD
GE1236005	0.567	GOOD
GE1236011	16.852	GOOD
GE1236019	2.367	GOOD
GE1236021	0.275	EMPTY
GE1236028	0.118	EMPTY
GE1236031	0.292	EMPTY
GE1236040	0.664	GOOD
GE1236045	0.785	GOOD
GE1236054	0.784	GOOD
GE1236066	0.201	EMPTY
GE1236076	2.803	GOOD
GE1236077	0.705	GOOD
GE1236094	0.003	EMPTY
GE1236099	1.263	GOOD
GE12361	2.576	GOOD
GE1236121	0.079	EMPTY
GE1236122	10.894	GOOD
GE1236123	0.275	EMPTY
GE1236129	0.234	EMPTY
GE1236131	8.198	GOOD
GE1236134	0.176	EMPTY
GE1236148	0.178	EMPTY
GE1236150	4.175	GOOD
GE1236161	0.14	EMPTY
GE1236169	18.879	GOOD
GE1236171	2.08	GOOD
GE12362	43.004	GOOD
GE1236206	NA	MSR
GE1236212	1.997	GOOD
GE1236222	0.097	EMPTY
GE1236228	1.681	GOOD
GE1236229	0.389	EMPTY
GE1236247	0.091	EMPTY
GE1236248	0.129	EMPTY
GE1236274	0.156	EMPTY
GE1236275	1.302	GOOD
GE1236277	2.06	GOOD
GE1236290	0.217	EMPTY
GE12363	26.966	GOOD
GE1236303	4.435	GOOD
GE1236306	0.487	GOOD
GE1236312	0.191	EMPTY
GE1236319	0.174	EMPTY
GE1236321	0.221	EMPTY
GE1236330	1.062	GOOD
GE1236332	1.714	GOOD
GE1236333	2.06	GOOD
GE1236338	0.246	EMPTY
GE1236347	NA	MSR
GE1236348	0.022	EMPTY
GE1236366	8.496	GOOD
GE1236370	0.4	EMPTY
GE1236387	0.317	EMPTY
GE1236392	2.633	GOOD
GE1236393	1.153	GOOD
GE1236397	-0.035	NEGATIVE
GE12364	3.874	GOOD
GE1236439	4.317	GOOD
GE1236448	0.039	EMPTY
GE1236453	3.03	GOOD
GE1236467	0.07	EMPTY
GE1236469	0.334	EMPTY
GE1236476	0.045	EMPTY
GE1236485	9.467	GOOD
GE1236486	0.229	EMPTY
GE12365	0.266	EMPTY
GE1236503	2.747	GOOD
GE1236504	0.756	GOOD
GE1236508	0.773	GOOD
GE1236515	7.625	GOOD
GE1236525	0.298	EMPTY
GE1236536	13.184	GOOD
GE1236538	0.055	EMPTY
